tileid,parenttile_id,resourceinstance_id,Anglicized name,Name in Roman (with diacritical marks),Alternative name(s),Name in Devanagari,sortorder,provisionaledits,nodegroup_id
1a423908-a582-4a87-aafd-930188ea7769,None,5790999f-7d84-4dc0-b4a9-a65dee5d1481,Umamahesvara Temple ,Umāmaheśvara Mandira,"<p>Bhavānīśaṅkara (inscription from NS 775)</p>

<p>Kvāḥcva Degaḥ (vernacular)</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",उमामहेश्वर मन्दिर  (built in 1655 CE) ll KIR0006,0,,27b6916c-9323-11e9-a015-0242ac120006
afaced53-abd3-4304-a9ad-c08f35db0df7,None,57b1c7cd-c924-4581-b4d1-8deccecb9358,Lakshmi-Narayana,Lakṣmīnārāyaṇa,"<p>Nārāyaṇa Temple (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/85TJAZX8/q/bangdel"" target=""_blank""><strong>L. Bangdel</strong></a> 1989, 246)</p>

<p>Paṭko Nārāyaṇa Mandira (inscription from VS 2065)</p>
",लक्ष्मीनारायण मन्दिर  ।। LAL1160,0,,27b6916c-9323-11e9-a015-0242ac120006
1ad0e6e6-6ee1-4495-ac2d-63782eec7648,None,580324c0-5212-4b6e-83be-eab695af708f,Matu Ajima Mandir,Matū Ajimā Mandira (built around 1196 CE),"<p>Macalī Ajimā</p>

<p>Navadurgā Mandira</p>

<p>Śrī 3 Martyeśvarī (stone inscription from NS 929)</p>

<p>Śrī Matalī Bhavānī (marble inscription from VS 2038)</p>
",मतू अजिमा मन्दिर|| KAT2570,0,,27b6916c-9323-11e9-a015-0242ac120006
1839a17d-73a9-45f0-bea4-e8c2b20873d6,None,58201fa0-0b37-4744-af03-0c6aaac21835,Lal Baithak, Lālabaiṭhaka,"<p>Lal Baithak</p>
",लालबैठक || BKT0082,0,,27b6916c-9323-11e9-a015-0242ac120006
ae0f0dca-5eef-4c3c-97d8-e881d3b6c09d,None,5864a56c-7d5f-4174-ab70-9b73013c325f,Bhurti Pancadevala 3,Bhurtī Pañcadevala 3 (built between the 15th-15th cent.),"<p>Bhurtī Devala</p>

<p>Bhurtī Pa&ntilde;cadevala</p>

<p>Bhurtī Mandira</p>
",भुर्ती पञ्चदेवल  ३ || DLK0016,0,,27b6916c-9323-11e9-a015-0242ac120006
492c65ed-aefb-4d24-8f3e-0a88a6adfeb1,None,59e912ca-06a7-412a-a9b1-60d5d0fc0a6a,Vishwokarma Deval ,Viśvakarmā Devala (built in 1986 CE),,विश्वकर्मा देवल ll KIR0063,0,,27b6916c-9323-11e9-a015-0242ac120006
d65ac60e-87a7-4940-81ab-04f182485b2e,None,5a2b953a-01f9-11ea-8f3c-0242ac130002,Mahakal Shrine,Mahākāla Shrine (ca. early 20th cent. CE),"<p>Mahākālī Mandira (inscription from VS 2031)</p>
",महाकाल मन्दिर || SUN0200,0,,27b6916c-9323-11e9-a015-0242ac120006
d983b202-0292-4a5e-b6fd-108640116718,None,5a3ab8f6-6344-11ea-b4c2-0242ac130006,Chaya Baha,Chāya Bāhāḥ (1667 CE),"<p>Ratnamunisaṃskārita Mahāvihāra (inscription from NS 787)</p>

<p>Shwacha Baha (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/XIQBXLE8/q/Pruscha"" target=""_top"">Pruscha</a></strong> 1975, 146)</p>

<p>Cchwāca&nbsp;Bāhāḥ (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> 1985, 44)</p>

<p>Chatravarṇa Vihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> 1985, 44)</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
", छाय बाहाः || LAL0730,0,,27b6916c-9323-11e9-a015-0242ac120006
a99038a4-5c65-49f1-8eb3-1aea02137e9d,None,5a9d675d-4ea1-416c-9d12-fe75a690e587,Ramchandra Mandir,Rāmācandra Mandira (ca. 20th cent.),,रामचन्द्र मन्दिर ll KIR0061,0,,27b6916c-9323-11e9-a015-0242ac120006
4080dfae-1bf8-4465-a3b0-3b6f052219ff,None,5b4fb39f-ba1c-4a7a-9218-98fba1910a5a,Lakshminarayan Mandir,Lakṣmīnārāyaṇa Mandira (1855 CE),"<p>&nbsp;</p>

<h3>&nbsp;</h3>
",लक्ष्मीनारायण मन्दिर ।। KAT2636,0,,27b6916c-9323-11e9-a015-0242ac120006
65c11351-dbd6-4c74-84fb-5ac5b45e48c3,None,5bfb6d40-eb4c-11e9-b125-0242ac130002,Jagannath Temple,Jagannātha Mandira (1792 CE),,जगन्नाथ मन्दिर || KAT2590,0,,27b6916c-9323-11e9-a015-0242ac120006
9223f31f-cf9b-46ed-a2e4-8cc911bd5c03,None,5c063668-e5f6-11e9-b125-0242ac130002,Lam Pati,Lāma Pāṭī (1678 CE),"<p>Tāhāḥ Phale,&nbsp;Thānā Pāṭī&nbsp;</p>
",    लाम पाटी || LAL4125,0,,27b6916c-9323-11e9-a015-0242ac120006
7dd633c6-9770-4771-ae38-b74f15a8d605,None,5c766eac-e5d2-11e9-b125-0242ac130002,Ganesha Temple,Gaṇeśa Mandira at Cyāsal,,गणेश मन्दिर || LAL1590,0,,27b6916c-9323-11e9-a015-0242ac120006
86b070d3-06f1-4828-9f47-7b1af9a0384b,None,5c944401-65d2-49ed-b361-dbf4e3358629,Yatkha Phalca, Yatkhā Phalcā (orig. 1844 CE),,यत्खा फल्चा || KAT1181,0,,27b6916c-9323-11e9-a015-0242ac120006
56670f31-9e12-415c-8d3c-ef1158977a8a,None,5cb98dcd-6658-4b9c-8990-8c2299397aca,Balkumari Mandir,Bālakumārī Mandira,"<p>Kvāchẽ Bālakumārī</p>
",बालकुमारी मन्दिर||LAL2000,0,,27b6916c-9323-11e9-a015-0242ac120006
f60d6a85-62a9-42e6-9c1d-5fbb7f1b9a80,None,5d44f5b8-70f8-11ea-966a-0242ac130006,Tapa Hiti,Tāpā Hiti East,"<p>Taḥdhaḥ Hiti</p>

<p>Tapa Hiti</p>
",तापा हिति पूर्व || LAL0841,0,,27b6916c-9323-11e9-a015-0242ac120006
196b7e4f-caea-4171-b4a3-42a4c3e2d093,None,5d9c1eae-e1c7-43bc-905a-a0816724b854,Kumbheshwar Mandir,Kumbheśvara Mandira,"<p>Kvanti Degaḥ (vernacular)</p>

<p>Sarveśvara</p>

<p>Mṛtyuñjaya</p>
",कुम्भेश्वर मन्दिर ||LAL1050,0,,27b6916c-9323-11e9-a015-0242ac120006
6c4e34af-e99c-4017-b47c-a4af2ff10057,None,5dfe48f0-eb2d-465c-a5d0-67bb1ae1277a,Narayana Mandira,Nārāyaṇa Mandira,,नारायण मन्दिर  ll BAL0007,0,,27b6916c-9323-11e9-a015-0242ac120006
15910272-5945-451b-8436-aa87d908b7f7,None,5e259143-1a43-49f4-94fd-068766f80876,Gutpau Caitya ,Gutpau Caitya (built before 1709 CE),"<p>Cībhāḥdyaḥ (vernacular)</p>
",गुत्पाै चैत्य ll KIR0021,0,,27b6916c-9323-11e9-a015-0242ac120006
c062bf20-f27e-4220-91a3-4bb267627e3d,None,5e94853e-0756-11ea-b2c1-0242ac130002,Namasangiti Phalca,Nāmasaṅgīti Phalcā (second half of 19th cent. CE),"<p>Kṛṣṇa Phalcā</p>

<p>Nāmsari&nbsp;Phalcā</p>
",नामसङ्गीति फल्चा || SUN4010,0,,27b6916c-9323-11e9-a015-0242ac120006
d0c1a523-614d-490b-aefb-e1a9410e88a4,None,5e9af02d-96f4-42a8-8c91-57d31cd5027b,Jyatha Baha,Jyāthā Bāhāḥ (1658 CE),"<p>Padmavarṇa Vihāra (Sanskrit name)</p>
",ज्याथा बाहा: ।। LAL2410,0,,27b6916c-9323-11e9-a015-0242ac120006
1a1bc262-c81c-4836-975d-f0741649fbe2,None,5f0eb57e-e8d0-11e9-8bc4-0242ac130002,Bekharaja Baha,Bekhārāja Bāhāḥ (1892 CE),"<p>Vṛṣarāja Vihāra, Bekhārāja Bahāḥcā</p>
",बेखाराज बाहा: || LAL0191,0,,27b6916c-9323-11e9-a015-0242ac120006
9d90dbd5-e890-4475-bfcd-ce7b6134807f,None,5f10573c-c317-4fef-92ed-b0354eeae8e0,Vishvakarma Mandir,Viśvakarmā Mandira (1670 CE),"<p>Viśvakarmā Dyaḥchẽ</p>
",विश्वकर्मा मन्दिर || LAL2700,0,,27b6916c-9323-11e9-a015-0242ac120006
ffb20839-d95c-4e5b-a2ca-315de8b56279,None,5f218d0a-4412-11ea-a19a-0242ac130006,Hayagriva Temple,Hayagrīva Mandira (before 17th cent.),"<p>Bhailāḥju Degaḥ (vernacular)</p>

<p>Heyegriva Bhaurava&nbsp;Āju (Inscription from NS 1018)</p>

<p>&nbsp;</p>
",हयग्रीव मन्दिर || BUN0002,0,,27b6916c-9323-11e9-a015-0242ac120006
dfc3ea1c-65f8-4b10-ac0c-49ea756021c6,None,5f27520c-348e-43da-8160-a2e2729a37c7,Tapa Hiti West,Tāpā Hiti West,"<p>Cīdhāḥ Hiti</p>
",तापा हिति पश्चिम || LAL0842,0,,27b6916c-9323-11e9-a015-0242ac120006
77a043b0-64aa-4dac-ba76-764e24084a8f,None,5fa893c6-fbc5-11e9-8649-0242ac130002,Nugah Satta,Nugaḥ Sataḥ (second half 17th cent. CE),,नुगः सतः ||  LAL4046,0,,27b6916c-9323-11e9-a015-0242ac120006
275a65fb-d160-4f5f-af86-4b97e8f03365,None,5fadd6dc-06b1-11ea-8a1c-0242ac130002,,Jaḥrũhiti (before 1935 CE),"<p><strong>Jaruhiti</strong></p>
",जःरुंहिति || SUN0240,0,,27b6916c-9323-11e9-a015-0242ac120006
8ddb0b8e-9582-4c80-948a-32c0d06e0d37,None,5fcb8c96-4297-11ea-a19a-0242ac130006,Dharmadhatujinalaya Chaitya,Dharmadhātujinālaya Caitya (1958 CE),,धर्मधातुजिनालय चैत्य || BUN0012,0,,27b6916c-9323-11e9-a015-0242ac120006
4fe5e6a1-0202-46d1-ad4e-d69a54f066e3,None,5fd9092c-0569-11ea-b2c1-0242ac130002,Shikharakut Chaitya,Śikharakūṭa Caitya,,शिखरकूट चैत्य ।। BUN0027,0,,27b6916c-9323-11e9-a015-0242ac120006
f801d5a2-ad8c-4e71-95d2-07638a7480f2,None,5ffc298d-bf45-4996-a8c8-4023014d9152,Tankeshwar Mahadev,Ṭaṅkeśvara,"<p>Pārasanātha (vernacular)</p>

<p>Taṅkeśvara (stone Pillar inscription from NS 816)&nbsp;</p>
", टङ्केश्वर || KAT3180,0,,27b6916c-9323-11e9-a015-0242ac120006
b76c6da6-1d38-49d5-8c3b-397a02a8ab2a,None,600ba6fa-8f77-11ea-bd59-0242ac130005,Silkhu Phalca,Silkhu Phalcā (c. 1924),,सिल्खु फल्चा || CHO4100,0,,27b6916c-9323-11e9-a015-0242ac120006
3e60a651-da59-47eb-94c8-8096927b9416,None,60a8a8e0-e4e8-11e9-b125-0242ac130002,Naka Bahi Phalcha  4,Naka Bahī Phalcā 4 (1835 CE),"<p>M&atilde;kāḥ Chẽ</p>

<p>&nbsp;</p>
",नक बही फल्चा ४ || LAL4250,0,,27b6916c-9323-11e9-a015-0242ac120006
d8b9cd94-5e81-47d0-afcf-8ccee48b3cb9,None,60aa32b2-ea3f-11e9-8bc4-0242ac130002,"Tadhan Bahi, Guita Bahi",Taḥdhã Bahī (Licchavi period),"<p>(Dīpavatī Nagare) Sarvānandanṛpasaṃskārita Padmoccaśrī Mahāvihāra, Prathamaśrī Mahāvihāra, Prathamaśīla&nbsp;Mahāvihāra, Taḥdhaṅgu (Gusatala/Guitaḥ) Bahī, Guitaḥ Bahī</p>
",त:धँ बही || LAL1960,0,,27b6916c-9323-11e9-a015-0242ac120006
03d3b4dd-8b98-45c4-b12a-9b5edaeffde3,None,618c600d-e494-4d74-b277-e81f773a21f4,Dyadhvakha,Dyaḥdhvākhā,"<p>Deu Ḍhokā (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/2S8K64WV"" target=""_blank""><strong>Shokoohy and others</strong></a>&nbsp;2014, 38)</p>

<p>DEU-ḌHOKĀ (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/T2I6SPQF"" target=""_blank"">Herdick</a>&nbsp;</strong>1988, 49)</p>

<p>Dyodhvākā (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/84R233N4/q/sukra"" target=""_blank""><strong>Ś. Śreṣṭha</strong></a>&nbsp;VS 2057, 35)</p>
",द्य:ध्वाखा ll KIR0040,0,,27b6916c-9323-11e9-a015-0242ac120006
9ff304d2-67b6-4a43-9521-b6893ea08be5,None,619ad1be-7cb3-4973-a2ce-13e5c7832083,Macali Pati,Macalī Pāṭī (17th century),"<p>Matū Ajimā&nbsp;Phalcā</p>

<p>&nbsp;</p>
",मचली पाटी || KAT2572,0,,27b6916c-9323-11e9-a015-0242ac120006
ea24250a-4828-404e-8b80-eb4d6db50869,None,6206f79c-e5dc-11e9-8bc4-0242ac130002,Kot Pati,Kota Pāṭī (c. 1700 CE),,कोत पाटी II LAL4126,0,,27b6916c-9323-11e9-a015-0242ac120006
44c99a4a-58dc-4bd3-80c9-0255161d8868,None,62332e5e-8c90-484f-8c98-82e018442939,Thabu Phalca,Thabũ Phalcā,"<p>Sinaḥ Phalcā</p>

<p>Dharma Pāṭi</p>
",थबुँ फल्चा ll LAL4242 ll,0,,27b6916c-9323-11e9-a015-0242ac120006
903469e5-fc70-4d6a-a968-c1592e62a6f5,None,62af421e-8c58-49de-856d-89cf1184ae5f,Yaksesvara Mandir,Yakṣeśvara Mandira,"<p>PASHUPTINATH&nbsp;(<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/XIQBXLE8/item-list"" target=""_blank""><strong>Pruscha</strong></a>1975, 217)</p>

<p>Yaksheswar (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/XIQBXLE8/item-list"" target=""_blank""><strong>Pruscha</strong></a>1975, 217)</p>

<p>Śrīśrīśrī Yakṣeśvara Bhaṭṭāraka (inscription from NS 607)</p>

<p>&nbsp;</p>
",यक्षेश्वर मन्दिर || BKT0090,0,,27b6916c-9323-11e9-a015-0242ac120006
afdb9f14-f455-4c00-a62a-c2b33ee6501a,None,63987fea-cd6d-11e9-92b4-0242ac140002,Tanga Baha,Taṅgaḥ Bāhāḥ (built before 1125 CE),"<p>Bālārcanadevasaṃskārita Jyeṣṭhavarṇa Mahāvihāra</p>

<p>Taṅgaḥ Bāḥāḥ Āgãchẽ</p>
",तङ्ग: बाहा: |*| LAL2780,0,,27b6916c-9323-11e9-a015-0242ac120006
767680fc-198c-4606-bfa6-5f55ba26f568,None,6399088a-e68a-11e9-b125-0242ac130002,Stable at Nag Baha,Salachẽ at Nāga Bāhāḥ (1880s CE),,सलछेँ || LAL0932,0,,27b6916c-9323-11e9-a015-0242ac120006
b6214750-f719-4226-936f-a30bd59bb1d3,None,63cd4a6e-4a3a-4241-86ff-428121b2a15c,Bhurti Pancadevala 2,Bhurtī Pañcadevala 2 (14th-15th cent.),"<p>Bhurtī Devala</p>

<p>Bhurtī Pa&ntilde;cadevala</p>

<p>Bhurtī Mandira</p>
",भुर्ती पञ्चदेवल २ || DLK0013,0,,27b6916c-9323-11e9-a015-0242ac120006
db70a22d-e8ef-42de-9f46-6e733c2b6b6b,None,63d66002-8bc5-48b3-af42-cf40b44b38d1,Jom Baha,Jom Bāhāḥ,"<p>Viśvakarmā Avatāra Mahāvihāra (Sanskrit name)</p>
",जोम् बाहा: ।। LAL2680,0,,27b6916c-9323-11e9-a015-0242ac120006
51ec8fdc-ead4-490a-8429-64db17f0e2d1,None,63d69d53-665f-496d-ba83-9b322a3268bc,Bhvan Baha,Bhvaṃ Bāhāḥ,"<p>Bhvanta Vihāra (Vasudharādhāraṇī manuscript from NS 625)</p>

<p>Bhota Vihāra (stone inscription from NS 775)</p>
",भ्वं बाहाः ।। KAT2240,0,,27b6916c-9323-11e9-a015-0242ac120006
e8d7c6ed-93d6-42a0-b216-334f11018af1,None,63ee2cfd-8c43-457b-970c-a837cc8f7f11,Manavinayak Mandir,Manavināyaka Mandira (originally built in 1630 CE),"<p>Śrī Śrī Manavināyaka (inscription from NS 623 and NS 750)</p>

<p>Himatvaṃ Ganedyaḥ (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/%E1%B9%ADeka%20bah%C4%81/titleCreatorYear/items/5W6ZCN8C/item-list"" target=""_blank""><strong>Ṭ. Śreṣṭha and Ḍ. Śarmā</strong></a>&nbsp;2019, 84)</p>
",मनविनायक मन्दिर ll KIR0059,0,,27b6916c-9323-11e9-a015-0242ac120006
5b7e64ba-2b1d-41db-9de4-c95c41a16f11,None,6594f9ac-fb26-4e95-8c0e-4957e705df7c,Namsangiti Phalca,Nāmasaṅgīti Phalcā (constructed before 1968 CE),,नामसङ्गीति फल्चा || LAL4310 ,0,,27b6916c-9323-11e9-a015-0242ac120006
4d8b42ae-1435-4798-9e12-6b599e81e5fd,None,65ef3af4-9d6a-11ea-82af-0242ac130005,Balipha Ganedya Phalca,"Bāliphaḥ Ganedyaḥ Phalcā (first half, 17th cent.)","<p>Bādephale (as per inscription from NS 803 and NS 839)</p>

<p>Bādiphale (as per inscription from VS 1946)</p>

<p>Bāliphala (as per inscription from NS 1109)</p>
",बालिफः गनेद्यः फल्चा || LAL4209,0,,27b6916c-9323-11e9-a015-0242ac120006
036e05eb-fa00-46c6-9639-c442a4902eec,None,6700e6dc-ad31-11ea-8ae7-0242ac130005,Ganesh Temple,Gaṇeśa Mandira (17th cent.),"<p>Ganedegaḥ (vernacular)</p>
",गणेश मन्दिर  || LAL0820,0,,27b6916c-9323-11e9-a015-0242ac120006
2651c63f-27d4-44da-b2d0-2a47aa0ba2b6,None,67282390-14e0-4896-92cb-d79b96080f2e,Majadega,Majāḥdegaḥ (built sometime between seventeenth and eighteenth century),,मजा:देग: ll KIR0017,0,,27b6916c-9323-11e9-a015-0242ac120006
8e5a7075-2f6f-48b1-a323-dc5713b44639,None,673afbfc-e6f2-11e9-8bc4-0242ac130002,Bhindya Phalca,"Bhindyaḥ Phalcā, Cyāsal (1751 CE)","<p>Bhindhyaḥ Sataḥ</p>
",भिन्द्यः फल्चा|*| LAL4139,0,,27b6916c-9323-11e9-a015-0242ac120006
28eebeb2-a1eb-4a25-b673-d24bdfc5d630,None,678eb152-5957-11ea-8083-0242ac130006,Changala Baha,Cāṅgala Bāhāḥ (17th cent. ?),"<p>Cāṅgala Vihāra (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/KJ3DWA54/q/gutschow"" target=""_blank""><strong>Gutschow &amp; Shakya</strong></a> 1980, 172)</p>

<p>Dharmarāja Vihāra (Sanskrit name)</p>
",चाङ्गल बाहा: || LAL0670,0,,27b6916c-9323-11e9-a015-0242ac120006
5dadb354-7cd4-4ff1-a61b-c6bd0c4be5ce,None,67c377c8-fa2d-4d66-8051-e899b0e3e60a,Uttarganga Pillars,Uttaragaṅgā Pillars (13-15th cen.),,उत्तरगङ्गा खम्बाहरू || SRK0040,0,,27b6916c-9323-11e9-a015-0242ac120006
9120cdb1-7e8b-4a77-bf2f-4bb5c03312e8,None,67f1cda0-9f96-4673-8502-6b706e34c465,Khalna Sagu,Khalnā Sãgu,"<p>Khalnā Bridge</p>

<p>Khalnā Pul</p>

<p>Khalnā Bridge</p>

<p>Khallā&nbsp;S&atilde;gu</p>

<p>Khallā&nbsp;Bridge</p>
",खल्ना संगु || JUM0420,0,,27b6916c-9323-11e9-a015-0242ac120006
4859037b-b4f8-4691-b32c-a4b365a09291,None,67f7ff3b-da0a-4064-969e-53333412edd9,Laha pillars,Lāhā Pillars (1482 CE),"<p>Lāhā Khambā</p>
",लाहा खम्बा || MUG0030,0,,27b6916c-9323-11e9-a015-0242ac120006
354d20d3-f50c-4a97-921e-35165a34b73d,None,69280807-eee5-40af-a285-7fc9cb500ad6,Kulle Kot,Kulle Koṭa,,कुल्ले कोट || BTD0050,0,,27b6916c-9323-11e9-a015-0242ac120006
cd13b296-ef1c-4f18-8bd6-1bcaa550a573,None,69370820-1ef5-11ea-b74e-0242ac130002,Sara Phalcha,Sarāḥ Phalcā,"<p>Sadāvarta Phalcā</p>
",सरा: फल्चा || LAL4198,0,,27b6916c-9323-11e9-a015-0242ac120006
933c2949-36ea-42d2-a71b-a1531f6602aa,None,69d578b5-0f06-47ad-9080-9fe3e1adb07f,Chhwasapa Baha,Chvāsapāḥ Bāhāḥ,"<p>Sukhāvatī Vihāra (Sanskrit name)</p>

<p>Sukhāvati&nbsp;Manoramā Vihāra (inscription from VS 2069)</p>

<p>Chvāsapāla Vihāra (stone inscription placed to the south of the Dharmadhātujinālaya Caitya KAT0960-005)</p>
",छ्वासपाः बाहाः ।। KAT0960,0,,27b6916c-9323-11e9-a015-0242ac120006
fe713d2e-9371-4f09-862c-692e20104319,None,6a263bd4-6022-48bd-ba52-b730dd67710c,Tunjhva Phalca,Tuṃjhvaḥ Phalcā (1703 CE),"<p>Nārāṃdyaḥ&nbsp;Phalcā (vernacular name given)</p>
",तुंझ्व: फल्चा ll KIR4002,0,,27b6916c-9323-11e9-a015-0242ac120006
3f6c43a1-708f-4f5f-9903-a66647ee7131,None,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Matsyendranatha Temple,Matsyendranātha Mandira (before 15th century),"<p>Matsyendranātha Devala&nbsp;(<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/7UQ8HTD6"" target=""_blank"">Locke</a>&nbsp;</strong>1973, 1)</p>

<p>Rāto&nbsp;Matsyendranātha Mandira&nbsp;(vernacular)</p>

<p>Buṅgadyaḥ Degaḥ (vernacular)</p>

<p>Bu-kham (<strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/7UQ8HTD6"" target=""_blank"">Locke</a>&nbsp;</strong>1973,&nbsp;80)</p>

<p>Avalokiteśvara,&nbsp;Padmapāṇi Bũgamlokeśvara,&nbsp;Raktāvalokiteśvara (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/W8DDQT5P"" target=""_blank""><strong>M.</strong>&nbsp;</a><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/W8DDQT5P"" target=""_blank"">Vajrācārya</a>&nbsp;</strong>2002,&nbsp;8)</p>

<p>Bugma Lokeśvara (<em><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/FSJVMIWH/q/gopalaraja"" target=""_blank""><strong>Gopālarājavaṃśāval</strong>ī</a>&nbsp;</em>fol. 23a)</p>

<p>Bungma Deva (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/7UQ8HTD6"" target=""_blank""><strong>Locke</strong></a><strong>&nbsp;</strong>1973,&nbsp;80)</p>

<p>Aryāvalokiteśvara (inscription from NS 788)</p>

<p>Śrī 3 Karuṇāmaya (coin of king Śrīnivāsa Malla)&nbsp;</p>

<p>Śrī 3&nbsp;Lokanātha (coin of King Yoganarendra Malla)</p>

<p>Śrī 3 Bũga Iṣṭadevatā&nbsp;(inscription from NS 788)</p>

<p>Trailokyanātha (inscription from NS 796)</p>

<p>Vṛṣṭideva,&nbsp;Viśvanāṭyasūtradhāra,&nbsp;Yogīndravandya, Siddhanātha, Matsyendranātha,&nbsp;Bhaktacintāmaṇi,&nbsp;Buddhāmitābhamauli,&nbsp;Subhīkṣadeva,&nbsp;Gorakṣaguru,&nbsp;Nepālapāla,&nbsp;Maṇipadmadhara,&nbsp;Sarvalokavandya,&nbsp;Mahāyānapravartaka&nbsp;(<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/F3NWJ6UP"" target=""_blank""><strong>H.&nbsp;Śākya</strong></a>&nbsp;VS 2048)</p>

<p>Viri&ntilde;cinārāyaṇa (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/HENDVQS8"" target=""_blank""><strong>J.&nbsp;M</strong></a><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/HENDVQS8"" target=""_blank"">ānandhara</a>&nbsp;&nbsp;</strong>VS 2046)</p>

<p>Lasakaḥdyaḥ (<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/bungadyah/titleCreatorYear/items/9MUQQ64I/item-list"" target=""_blank""><strong>B. Śākya</strong></a> 2004, 1&nbsp;)</p>
",मत्स्येन्द्रनाथ मन्दिर || LAL0060,0,,27b6916c-9323-11e9-a015-0242ac120006
8b32083e-118a-4f38-92e5-27556d9cf6c1,None,6a68a4bf-4153-4db9-9aa4-c5f78331a414,,Gaḥsi Phalcā,,ग:सि फल्चा ||KIR4076,0,,27b6916c-9323-11e9-a015-0242ac120006
96c7c108-a5ef-4c3f-99b5-54392c909516,None,6a68f8a4-ad2d-4c82-97df-70095bf3dd7c,Ugratara Mandira,Ugratārā Mandira (c. 13-th-15th cent.),"<p>Śrī&nbsp;Ugratārā Mātālo Darbāra</p>

<p>Mata&nbsp;Ugratārā Devi</p>

<p>Ugratārā Mata Mandira</p>

<p>Ugratārā Bhagavatī</p>
",उग्रटारा मन्डिर || DDL0010,0,,27b6916c-9323-11e9-a015-0242ac120006
a292ad47-5573-4a81-aec2-0b1e4388645b,None,6a82831d-1e4f-4570-9030-319e6b8a1480,Lachi Hiti,Lāchi Hiti,"<p>Jana Harṣa Dhāra from inscription VS 2020</p>
",लाछि हिति ||THK0021 ,0,,27b6916c-9323-11e9-a015-0242ac120006
fa471bff-c5d7-4257-87c7-4f58c7a40a4a,None,6b267ae4-4c53-4516-a1d0-5fc7366596c4,Cithu Vajradhatu Caitya,Cīthū Vajradhātu Caitya (ca. 17th cent.),"<p>Cībhāḥdyaḥ (vernacular)</p>
",चीथू वज्रधातु चैत्य ll KIR0074,0,,27b6916c-9323-11e9-a015-0242ac120006
af06f316-4924-45ab-84a4-0b2f4795f73d,None,6bb91e99-b953-4be7-855b-70a870f1c1b4,Bhagavati Asigrama archaeological remains,Bhagavatī Asigrāma archaeological remains,"<p>Bhagavatī Mandira</p>
",|| DDL0040,0,,27b6916c-9323-11e9-a015-0242ac120006
f55173ba-726d-44c2-acb2-da5febf32097,None,6c19dd43-3e02-4f62-8636-0b3e5971ef4d,Chinnamasta,Chinnamastā Pīṭha,"<p>Chinnamastā Mandira (inscription from VS 2071)</p>
",छिन्नमस्ता पीठ ।। LAL1180,0,,27b6916c-9323-11e9-a015-0242ac120006
