tileid,parenttile_id,resourceinstance_id,Spatial Coordinates Geometry,sortorder,provisionaledits,nodegroup_id
7f67d8ba-6eeb-42a3-90f7-9e0897137f8d,None,a10c10ff-f2fb-459c-9768-9139e26a1951,GEOMETRYCOLLECTION (POINT (85.30490911778458 27.69423798113768)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0c7f11f3-b871-4558-92f7-28d49369da3c,None,a12441fe-e7f9-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.3271082395089 27.67462621162899)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9bc265f6-06bf-41a3-a961-aba6c97a5d5c,None,a1557804-f13d-4f7e-ada1-29305e9296f9,GEOMETRYCOLLECTION (POINT (85.32624786900999 27.67154902969531)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7052560b-d298-4d05-8bd1-6805859b3fa6,None,a16942b4-e65e-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32774780666881 27.67666651438314)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
4ac4b563-82cb-4718-b89f-008327a3ce78,None,a1c1839d-cf8f-4018-b603-379f40d87ee8,GEOMETRYCOLLECTION (POINT (81.63646938733211 29.25408042072314)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
652ac0fe-e5c9-4a50-acb5-ca5767cd4be5,None,a1c7421f-fcb4-4730-939f-f15fc0875903,GEOMETRYCOLLECTION (POINT (85.29045309272897 27.71567735054749)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
20b0702f-e296-4b93-b73a-9e3ee7baae1e,None,a2b60b1a-1760-11ea-b9b1-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32793214635041 27.67588546095905)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
672c0d28-4f0d-42f9-a03d-e6470b8a9299,None,a3bae3af-9264-4671-9d80-011fa72505d9,GEOMETRYCOLLECTION (POINT (85.27652446761658 27.67939522495224)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
30778614-8d06-4312-8cb0-4ce5242250e2,None,a423a365-f6bf-4745-9a4a-f8747e978f73,GEOMETRYCOLLECTION (POINT (80.42259813602277 29.55035797965267)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
afe0ed2e-76ee-42eb-b954-11eee4129633,None,a45fa664-3093-49ce-994b-1ab74ee2ba95,GEOMETRYCOLLECTION (POINT (85.32410163240888 27.67457754215283)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7eb51185-04c3-4074-805c-a081a543be85,None,a4df4e50-f6f0-11e9-a3c8-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32717893704 27.67212465411957)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
023231c3-af18-487e-86cc-543848c18b5c,None,a4f64b3a-176d-11ea-b9b1-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30174003757541 27.62942464039397)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2736a61e-536c-49b8-84b6-abff73b90f4f,None,a51a820a-e916-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32402397601521 27.67524474872564)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
be72c497-6de3-479d-867e-6c90f9191c95,None,a5df6af2-eb05-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32785641623008 27.67364612723757)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
5aa40dcb-24bb-4772-b52e-3916fc38fa84,None,a6a95118-e723-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32719299637067 27.67473807955427)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7b4743fa-469b-4b9e-ba89-cd5957eae27f,None,a792be02-0ac6-42d1-876d-07285e738424,GEOMETRYCOLLECTION (POINT (81.59898886787045 28.64000083123324)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9170f7bf-5600-4a27-84e3-9c1531315489,None,a79cdd22-e806-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32836608344553 27.67031382055989)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
52b24215-7276-4ef9-9e49-65cf581e25c8,None,a7d6372d-28cc-4130-b01d-060b1a6800e1,GEOMETRYCOLLECTION (POINT (85.30093961500768 27.715025748714)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
895d3d2c-fd87-46ca-86d1-9e3339587015,None,a867501c-b232-4830-aa77-ee21f742ba92,GEOMETRYCOLLECTION (POINT (85.32449198671253 27.66959805650886)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8e37ad45-5247-4def-90d3-2542a611fff6,None,a89893f8-eb06-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32382064025188 27.6734764713133)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ca1a1f26-0258-4940-8870-7049ffc83e73,None,a8bb767e-f54d-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32490694684458 27.6736767716842)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ffca9a62-9d7b-40df-8f3b-cd97040de97f,None,a910d68c-e9bd-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32549306125338 27.67395807368646)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
b09f7215-64d5-4095-b177-5b79c479e919,None,a91155c6-e751-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31295062665852 27.67289683864134)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
cd7c13b4-7268-46c0-97db-132f6fc8978c,None,a919257e-3389-11ea-b242-0242ac130002,GEOMETRYCOLLECTION (POINT (85.3211380394269 27.67507247154756)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
767b1986-eb96-416b-a59a-8e58d526f9b0,None,aa24912f-0974-453a-9009-d9b984934280,GEOMETRYCOLLECTION (POINT (80.57864804946996 29.30049252633572)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
3edb24a2-1e6f-4191-a535-e115f80d6a25,None,aa4c7ab7-28db-4857-adc4-00c80287b220,GEOMETRYCOLLECTION (POINT (85.29325901408515 27.65843202074924)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
dd32c650-738b-41f3-b45b-1372d24a8ebd,None,ab83bc5c-ec0d-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31279538231571 27.67295294482286)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6bf7251d-aad6-4230-85a2-6acdaffe7a97,None,abf85117-e75e-4438-82da-aa6b6e15d0f3,GEOMETRYCOLLECTION (POINT (85.29299200701331 27.65847025572854)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6c5d787d-32e8-40a1-9a96-9f39bc2a84db,None,ac2862e2-1666-11ea-bc0e-0242ac130002,GEOMETRYCOLLECTION (POINT (85.30248876848805 27.62883733968256)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
1e131c0a-9b27-4cc3-82ea-8697a678ffa2,None,ac64e224-ea6c-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.3132294967329 27.67353669122464)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
20627238-113c-45d5-b7da-4bb3c8cbf2f4,None,ad0003ea-3ad5-49e6-a40a-e6ed4fec1983,GEOMETRYCOLLECTION (POINT (81.58995513116878 29.15204019194032)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9109348f-b306-46c4-9f4d-fada1acba713,None,ad88fd32-e752-475c-8eeb-b93267e0c168,GEOMETRYCOLLECTION (POINT (81.64417067154318 29.24857740689862)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d7de8c63-40fd-401a-b0d6-d27894a5fe47,None,adc2f4ee-e99a-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32426298489435 27.6759905017661)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
aa793558-c2d0-41eb-ad48-43c2e9d69021,None,adfd2472-e808-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32671551414631 27.67092223366333)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
c5ae7024-52d5-42df-8c71-1110bf3b82c3,None,ae58c406-0473-4bad-86cc-722a48513358,GEOMETRYCOLLECTION (POINT (85.32749851100533 27.67139346532529)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0b6367d9-2d12-47b4-8b60-91553efc4aa0,None,aedf5947-88c8-45f9-8226-c260ec8e73ec,GEOMETRYCOLLECTION (POINT (85.42701820384798 27.67333357869317)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
bae5b3be-a803-4e17-8122-dc5224ceee7c,None,aefd4c30-f410-11e9-a3c8-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32076401285372 27.67254922455963)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2436dfd5-3b20-4df9-b583-b1487c43c3d9,None,afa386ca-8eea-11ea-bd59-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32564056216592 27.67839205173624)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8fe90499-91d3-40c7-b758-35eab790cdff,None,afda32ed-6743-46ce-9ba6-bf127276619c,GEOMETRYCOLLECTION (POINT (85.31972371122737 27.66321146819774)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7586b0e8-0350-48d8-a1d7-e975a1e923c0,None,b01f2744-ea8f-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32450124785549 27.67428325312055)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e1e7ff88-a18a-44fc-8e74-01fb61667fd3,None,b07cb7d9-5bd4-4436-bb64-6c83b8a3eda6,GEOMETRYCOLLECTION (POINT (81.72849016787211 28.83896638979033)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
fc9617c3-5e82-4e00-9a18-01de1f7275c9,None,b088faf0-5abf-4b86-be5c-8386de2d9fda,GEOMETRYCOLLECTION (POINT (85.32958485559715 27.66861310017779)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
217f1838-6a92-4c13-af72-4b280f33b910,None,b0c83c96-e4ed-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32189140957388 27.67491326285764)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7a56fbd4-a26d-445f-a133-e99bc981be4b,None,b0d6e090-8be2-4dac-91c6-9931976a73d8,GEOMETRYCOLLECTION (POINT (85.30639630870104 27.70212360056196)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8248fbe0-cfd7-4a29-85e0-38ecf912d41e,None,b1226710-e61f-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.33119459856675 27.66954176528689)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f3e7566d-685a-434c-9b27-b0a333051d3a,None,b142ec3d-7636-467d-b7d0-63c181af0176,GEOMETRYCOLLECTION (POINT (85.24512534810253 27.69156250476581)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
be9d8184-27b9-4594-af2a-9e307689eb8e,None,b158dddc-a46e-11ea-9766-0242ac130005,GEOMETRYCOLLECTION (POINT (85.29029264838687 27.7149177101184)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
bb9a355e-cd83-4e39-9a90-8c2fb0a36ee4,None,b171c89c-f3de-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32486211013783 27.6734244666439)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f81e2cd3-37c9-4447-8277-3fed486bdb4f,None,b19203da-3b84-11ea-a19a-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32124521289677 27.67530455596974)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
bcc50f07-8e34-4933-9182-8b8d46bafdd5,None,b1a676be-eb4b-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32313002815698 27.67254813235082)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e1839835-a8a3-48bc-b277-7ba7dc84c99f,None,b21b09ef-1998-4f1f-8e8b-ffe6b99f9116,GEOMETRYCOLLECTION (POINT (85.32996151912482 27.67055897927195)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
549f473a-df7c-474d-9a49-0dfeb25fcd79,None,b23905f8-e7f2-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32835566052312 27.67498471566934)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0ec8e9cf-7768-4969-b650-888682c38796,None,b2fd35c0-aa7b-40d1-98e3-9d268cbd6e90,GEOMETRYCOLLECTION (POINT (85.3315703976948 27.67035072917525)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
5a809914-4033-45e2-81ad-87eba6dce1c1,None,b3247856-e619-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32447869437493 27.67134660410354)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
755e708c-3416-4a8a-ab96-23ab6d7fc80f,None,b345df3c-e71d-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32323641149431 27.66932331835854)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
61201552-a6eb-4694-83b6-5ae76c1bdff1,None,b53e45b8-ebf5-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32032382856499 27.67627342220768)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
452a2270-7ad4-4821-a4c0-09b55549d0b1,None,b573cb9c-9644-4567-841d-83fc0c61403b,GEOMETRYCOLLECTION (POINT (80.42226941563854 29.550484767584)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
671af001-4131-4118-9ef7-297bc62c1f8f,None,b5f8d23a-166a-11ea-a10c-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31827177067834 27.63284178953864)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
cff80988-dcff-4553-8fa3-751f2e8e244b,None,b66fa304-e68d-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32236154941542 27.67302619595124)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
5837a2d8-2698-4c37-ae9a-6cfbc5db239b,None,b690f84e-94ec-4f89-b376-e7e3fbd55ddd,GEOMETRYCOLLECTION (POINT (85.32012501398776 27.67360542930741)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e8f03fad-e2c5-4dbd-bbcd-4bdf27516912,None,b6c2586a-e77d-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32688646981892 27.67490615416204)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e21816a8-5834-4d90-ba91-efa671f25af8,None,b6c6ae2c-b5f6-11ea-9e0d-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32513415808046 27.67574604933875)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
dfa9524b-19f2-4ef4-8f6f-b2b4c7f02415,None,b717f92c-5e11-11ea-8083-0242ac130006,GEOMETRYCOLLECTION (POINT (85.3214661581012 27.67660864425595)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7d4a5205-7b2d-4703-9a0a-5e1f74def4b8,None,b7910d9c-e915-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32793354933563 27.67453314542999)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
5aa89113-511f-4504-bac4-6b5523feee0a,None,b7a28a89-94d9-4b40-9e51-e5afdfc4e759,GEOMETRYCOLLECTION (POINT (81.58258902196292 28.63600175930233)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ad22c69e-276a-4edb-bc6b-dda31faca87c,None,b7adbd29-8528-4609-9ec5-fb8db9579d4d,GEOMETRYCOLLECTION (POINT (85.30513511199024 27.7033025645261)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
797de6a4-cacb-49b9-a799-35706ec33b03,None,b838d133-9b23-4208-a191-91b883182755,GEOMETRYCOLLECTION (POINT (82.1583978763141 29.54042184295534)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
220d2bdd-1634-4ee1-a284-82fcf32f5dcc,None,b83ff19b-0e10-4281-8bbc-92cff905383f,GEOMETRYCOLLECTION (POINT (85.27642422274874 27.67929513871067)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9a17b5e9-16ad-481e-ab02-ad5d08cfff1a,None,b8985e38-e68c-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32501963746432 27.67362747681234)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
1f399fd3-ffa1-4970-abb2-9c44b3bd9dd2,None,b8b26a0c-02a8-11ea-a389-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32778329946638 27.6737723602193)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d7da270d-da09-4969-97cc-12ca465816dc,None,b90d17aa-ebff-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32558215634882 27.67493221110124)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
ce61cae9-4eed-4608-84f8-e7f21c4107a0,None,b92b7a0f-0268-43e8-bbe2-d83d39d6e54b,GEOMETRYCOLLECTION (POINT (85.31284918259257 27.71040267359209)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
8c8d0e26-b44b-4d68-b07f-5025b3ac9d91,None,b9ae5311-886f-4c4e-a207-1d16593c3d1b,GEOMETRYCOLLECTION (POINT (85.32618927154778 27.66976310169601)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
bb0ccfed-6470-4534-b84c-d4eceaad4ed1,None,b9c7d774-e82c-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32676963156342 27.66851449536052)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
67a76ad3-d9f1-49c1-81a9-e82183ad3903,None,b9e834fe-e680-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.3270240268029 27.66809068613551)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a88d621d-18e1-4f01-8265-263c95d008ba,None,b9e8a7f4-65d8-11ea-b4c2-0242ac130006,GEOMETRYCOLLECTION (POINT (85.31948496693082 27.67661960454438)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
e5011fc6-710c-4f2c-baab-98a841185fec,None,b9ea1eba-e8c2-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32310491462579 27.6726459108258)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0517b40d-9580-4048-9512-12c758b1007b,None,ba289280-9a88-11ea-82af-0242ac130005,GEOMETRYCOLLECTION (POINT (85.32784561135952 27.67113911979473)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a5983c61-45cd-4aaa-8c1d-152c02bdac8a,None,ba391e8f-b8ce-4cdb-9e24-8c254e2b24c6,GEOMETRYCOLLECTION (POINT (81.72327376014164 28.86466043743323)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
643d4ad4-8a94-4a3e-b6d3-ea15fa9246eb,None,baf9c7ea-0782-11ea-b2c1-0242ac130002,GEOMETRYCOLLECTION (POINT (85.31810306404799 27.63306704679357)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
bf209dd3-53fc-4bb3-8908-e32dfcca9ccb,None,bb58b263-f53c-45f6-9e1c-d9a3e5a68856,GEOMETRYCOLLECTION (POINT (85.29319572536303 27.65828349906374)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a0724a11-153e-4a18-b25f-dcddf4f59e47,None,bb6b3f3e-e832-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32342655361913 27.67201342991181)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
c9bdf019-bf86-4362-abe7-ae613092d151,None,bb7c0f44-35d0-11ea-a67f-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32468280079758 27.67545745222706)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6bee13e5-dbf3-4f21-9861-6a456ac1b79b,None,bbb0b3d2-e681-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32806826575347 27.67421477968415)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
bcf31b93-69e5-4e31-ad97-8607a34f03f8,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,GEOMETRYCOLLECTION (POINT (85.32528998868867 27.67349663198312)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f316da78-27cf-4190-b1db-d7c99553fa74,None,bbf0265a-2f5e-46cf-a7b1-321c77b3d84b,GEOMETRYCOLLECTION (POINT (85.32822485053771 27.66887710250215)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
da915c29-c16b-451a-8116-7cf04f513c15,None,bc7fbe06-eec3-4f9d-8bf0-e72186e51e0b,GEOMETRYCOLLECTION (POINT (85.30657074945793 27.70652013322834)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
26a6ce86-4f51-48cf-8eb7-0080f3f38997,None,bd721439-4d10-41da-b917-532f375c7d40,GEOMETRYCOLLECTION (POINT (85.32275675425802 27.66811509643696)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
98089d65-5648-43e6-a9c2-fd97f53a3023,None,bd790583-27ca-4af9-8c0f-19a8ef459c91,GEOMETRYCOLLECTION (POINT (82.16138283411698 29.53305947520219)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
c1eaddd0-6828-42f9-a1cd-adc16d1d51fe,None,bdca6826-e8d3-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32455683004981 27.67497604452709)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
01ecdf72-8c43-407c-9c1c-b5e7e06331aa,None,bdd6cf60-bf76-4b4c-b840-05df41a35429,GEOMETRYCOLLECTION (POINT (82.18368629603367 29.55903685339007)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7f1835cd-ab7c-4ca6-a8a6-f95a6cba7850,None,bde08b8a-e5ed-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32813400405962 27.67461847750091)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
7767cd17-8d91-4730-a9c3-365bb73fd926,None,be9d31f0-2cb2-40d0-8af9-3df0fcbb0040,GEOMETRYCOLLECTION (POINT (86.54682386813113 27.58308556492074)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0eea1604-8d4c-4da0-99d3-a2cfff38ce59,None,bee5d202-74c6-11ea-a71c-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32389409728586 27.67737800864769)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
d3747397-ebf4-43a2-be05-88455d3e300c,None,c0655dd4-e671-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32836280237001 27.67486970511896)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
9efac078-1bea-4468-a068-3439b9cf7ee0,None,c07ed9a8-8a2b-4453-9478-803722743140,GEOMETRYCOLLECTION (POINT (85.32645339396521 27.67585670817735)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
c96c4543-9dc3-4815-a10d-9327288a594a,None,c0e068c4-3861-4dda-b854-bf9090b1943b,GEOMETRYCOLLECTION (POINT (85.32497449031672 27.67572325104195)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
2e0001a4-5aab-4b1c-b165-aa9ee573a3ba,None,c14d067e-43e0-40e2-9285-b46e67f7512e,GEOMETRYCOLLECTION (POINT (85.32574125260868 27.67743642828029)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
b1e576b6-7a55-4c62-8ba4-c87c4f61ff11,None,c1999448-f401-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32705052159122 27.66862770184514)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
49ef6505-8484-457d-b440-95bbe5c72e3c,None,c1c37f40-b4fa-4cc7-89ab-ab47dd29262e,GEOMETRYCOLLECTION (POINT (85.33043529229479 27.67100771840604)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
6c5dd81e-ae38-422a-9d5b-e47d5421550f,None,c232bdac-f1a0-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32212138906766 27.67427698445853)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
f32ded38-9d2b-4385-bc9f-09360120b9f1,None,c264266c-a68e-4301-a3d2-4dec489ccb0f,GEOMETRYCOLLECTION (POINT (85.32567106552398 27.67068245992517)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
adff46fb-5068-49ce-ae6d-a2ef34d2b49f,None,c424b153-f094-485f-9869-38b571398549,GEOMETRYCOLLECTION (POINT (85.30801938748419 27.70666904850968)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
b3f43236-d68c-4f03-a24f-b648502a7d39,None,c473d060-68b2-4ac2-9625-d83b71151062,GEOMETRYCOLLECTION (POINT (85.32616546295742 27.67861819588674)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
0c5da667-b549-404f-a1f7-0cd0dcd62268,None,c50fc4bd-3c46-48be-87b7-d9a01da0a631,GEOMETRYCOLLECTION (POINT (85.32237225528206 27.67311384159757)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
cf3c304f-6e8c-4a6f-86a9-b712a55fa8db,None,c5248a52-966b-43c2-bc90-4d30d6ba824a,GEOMETRYCOLLECTION (POINT (81.53085650365881 28.88995443036553)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
5088f4a6-36eb-4fe8-8f09-eedaf1fd5750,None,c566021c-f3ef-11e9-8649-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32148560130804 27.67325839630865)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
cee4c29e-5899-4a4d-9664-39e03cdc13a7,None,c5b0b399-6128-4f61-8c17-3299d977626a,GEOMETRYCOLLECTION (POINT (85.27651516696056 27.67929445270682)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a48951f6-8603-4374-9ea1-6022a75f9bdb,None,c65d730c-e80b-11e9-b125-0242ac130002,GEOMETRYCOLLECTION (POINT (85.3275704573619 27.67725201213305)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
92db9d40-acc2-4b03-8630-9f14b22fd4c9,None,c6c9638b-35f0-4420-be0b-f53c95df6449,GEOMETRYCOLLECTION (POINT (86.54689187183095 27.58327742767837)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
36ef9aa5-9830-4f50-9fe8-31bc720fbcfe,None,c71c03f4-1149-454a-8e88-3e1a9e8d9ec5,GEOMETRYCOLLECTION (POINT (85.30510707994648 27.7031993489295)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
179aa52e-72eb-4d33-8068-24d5f7d12d6d,None,c72a8936-6822-11ea-8083-0242ac130006,GEOMETRYCOLLECTION (POINT (85.32779334854649 27.67595607597316)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
a3d6f2b1-3d18-44f8-9657-45789d27dd07,None,c79cc000-e8f2-11e9-8bc4-0242ac130002,GEOMETRYCOLLECTION (POINT (85.32510338472395 27.6737917557528)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
63c4674f-11b7-4012-8a8d-edf3862f21ff,None,c7d1edc3-a3ae-4dea-a8f7-a1642645fd06,GEOMETRYCOLLECTION (POINT (85.30437320404155 27.70263573508913)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
4554c67d-52dd-4dcc-8e98-9172c72d7e0e,None,c82a4429-3f99-488c-9126-08e90a83a573,GEOMETRYCOLLECTION (POINT (81.60711103792721 29.24689109316647)),0,,d61d682c-b0fe-11e9-8b01-0242ac120006
