tileid,parenttile_id,resourceinstance_id,Thickness of walls,Type of bricks,sortorder,provisionaledits,nodegroup_id
41b46c4f-e7bd-48b9-a9e4-f2c29ceacc66,6b28e308-b537-4bff-9046-b1b7ef6b756f,82776660-bee0-4f35-bb18-a88f7276afeb,100.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
1d219131-27ef-4b8e-a940-d01f1b8d1915,4972fcb9-a940-4b13-892c-028fe48de555,828826c8-56cd-11ea-8083-0242ac130006,20,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
05b53c6c-a377-4c60-a15c-4bdd6298d77f,725c58a1-6243-43ae-9c0e-3a0717e41894,8319446f-2ea3-4d3b-8848-80f325a69132,15.0,,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
d5be0220-8a3d-4d46-8537-ad2f8e696523,3eac8dac-2405-4657-9e52-26a818f9e59e,83b26802-2953-4afc-baf7-e9ea63fd5fd6,,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
bf6a4c3b-cb3d-47b0-9a64-68716dd3a98c,f993ba00-4708-482b-a289-dc8edf3af14b,83d25607-b6cf-4031-bb2a-36e1532ced6a,25.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
8bb65529-4e28-4749-a230-8435819b6a30,217f98d5-4fb5-44c0-8147-d42ac1360f69,83e736d7-89d3-4b2f-93da-fa2dc6744480,60.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
79dcd8c3-ba6e-42c9-bba2-e627f3019f33,05785ed6-6544-419c-b84b-8f8780301438,85784d90-e904-11e9-8bc4-0242ac130002,,"mā apā (regular fired brick),stone",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f375a9cb-e6eb-42a9-aa51-ec8878d214bb,0b83eeaa-b089-471b-85fc-679651c5a3da,85caf911-91c6-4848-84fa-0e09aef3e05d,45.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
d10154c9-e123-476c-bb00-c4dba5b01e73,d71e07e4-2d8e-4fc2-9f63-2a573d279bd2,8657bd6a-9d6b-11ea-9766-0242ac130005,38.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
75d3e6be-7a7d-4763-a2e6-a21b2afb2aee,390f213b-ecca-4b9f-a2c6-2c29eadbccb6,8668778f-085d-4d1c-bf8a-ed3e0e5c96e3,55.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
34fc67b4-07c5-4c88-9cd2-c19243877953,5761d36c-a16b-4231-a8a0-fea6462c4bd6,86c994be-020a-11ea-a389-0242ac130002,45,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
b678c8ec-7b69-46ed-a92e-478289472856,e2d5e475-7788-48d5-a4db-491cd76e79ab,870f3118-e67b-11e9-8bc4-0242ac130002,35,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
04db3e0e-cd10-4bd6-b4c8-ad1051a3d2de,2d618430-3339-4e33-9779-eb181ae58b66,8720230c-b399-41b7-a0db-08f7116f4612,30,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
efb16eea-3f6a-4564-add8-d36b914f5d77,f6857048-1d93-4a19-b771-3454cf278ce1,872e0e8c-f0ba-11e9-a3c8-0242ac130002,56,"dāci apā (conical veneer brick),desi apā (modern brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
6c8249ea-c038-4483-91c1-bc9c37cad6ba,ae99d5d9-b5e7-471f-aa17-a6bfaaf9f6cf,87486c5c-cf5a-44bc-937b-8ccff40fd44b,,"dāci apā (conical veneer brick),desi apā (modern brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
8f39029c-d0ae-426b-a557-0a96427d4fb1,f52e7842-58ca-4b31-ab5a-e4c56b7a92d6,8781be4e-af8f-11ea-9766-0242ac130005,64.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
67ccce1a-464d-4b59-af32-f5f58858d9e5,66a8e3e0-234e-40bf-a038-79de49394df5,87c885ca-8c0a-4bad-9c69-682de1e22b2e,205.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
65e590ad-3a4c-4936-b422-bf49ae7e3f0c,fc9d981f-2d31-49dd-a0b5-7e7199ecf223,87e25c28-82d3-4774-bfb4-808e6eb07ace,35.0,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
21a403a9-85cf-46dd-99e9-add4324ea673,698ca5ef-8677-42e1-a79f-3bf11aa6a2d9,88628b43-2a88-45c3-8a99-07f0d5b84cec,60.0,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
e7a13e2b-057d-4141-b8b0-3714820c1d72,4bb3632e-0deb-42e8-ab1e-46a20b9beaa6,88835980-3eff-48f9-8655-81f58fa018c2,53.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
3e92e8be-b594-4144-8152-38945b15b6c9,59538bf5-a2cb-43e9-ac2a-8a5d957f0091,88b72ab0-e6b3-11e9-8bc4-0242ac130002,80.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f7c6cdec-b1c2-46bc-aa64-ba21054ecbfb,d83f3d6b-6e17-4dc4-b811-7929fd6aed6e,8ad6f527-a10b-4452-95dc-9d3ed9f9912d,50.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
c249288e-67aa-4ba4-af18-9bb2fcfb9c0d,dbab7290-4b0e-402c-bf51-88dc1721cfc1,8bd0dd8f-8bee-4b91-a977-d2b40db4a23c,52.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
36ca35ee-7c37-44e0-b407-3b10b9b5a24a,0aea9deb-88ed-4106-b272-00faf483af51,8bf6cc7e-e8fe-11e9-8bc4-0242ac130002,35,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
007ca5ba-4444-42bd-9f9e-244a411c5e35,6c221773-1a78-469d-9258-97e6af3bef42,8c5e73b9-f669-4839-b375-093e33198b93,35.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
598cf1c7-ed94-461f-a1b2-b58473dca01c,8590a75b-2301-4525-9cf9-b1c69069093c,8d7016d6-5470-11ea-b4c2-0242ac130006,55,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
84ae1cd7-e9ef-482a-8402-595f16265c9a,f7edf87c-28e8-49d1-b29d-c5e2f3e6d7c6,8e375f65-fefc-48a6-af75-a116aefdf746,28.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
d9f48989-4a00-4f5e-bdc8-1dc07ec99b5f,ecbd0700-8b74-4cf8-8581-c6284659fe31,8e38f1ef-d6ec-4d1f-ae8f-e94e5d425013,36.0,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
8b29cca5-6b31-4f85-bc06-3e81dbb8e55b,7b77cb36-ad36-424c-8ef7-777c10432465,8eca193e-f410-11e9-8649-0242ac130002,23,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ec3a9474-a6d3-47eb-881e-728f1985fa7a,240059ae-385a-43f7-9d91-9d4ef8e0268d,8eeabc38-6103-11ea-8083-0242ac130006,97,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
881e395f-4b3a-4601-afb2-fb88f09a280d,71f167ab-b98b-4967-8e31-c60d87d06e22,8ef7a2bb-be68-438f-9902-2914c6ebc9f1,35.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
71d8821f-dbab-4125-b112-ca725a5a68bc,6b6ae07f-6052-4ba0-91d7-566f32e25209,8f1db6ee-e77b-11e9-8bc4-0242ac130002,45,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
3de4241b-6fe3-4d57-a2d1-a8436c4b6e7e,88d613d9-d3e6-4724-9709-f8524583946f,8f55831e-9d6d-11ea-9766-0242ac130005,26.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
0c17e316-b588-4010-bda9-efd4c59470a4,08d355d4-dd37-4951-a605-34b241d14838,8f604b7b-bd43-493f-87e8-e36d69990ad9,0.0,,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ab09e4ec-3496-451c-b467-4e5bb1785dd5,a19daee0-d556-4834-b769-5d3829a3c19d,8f639858-8eec-11ea-8e56-0242ac130005,62,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
b6d23d8f-bb2e-44d3-a561-0575a7c16cc4,a3370b17-d028-4d67-b952-50554e1a93fc,8f7a0db3-8133-4eb5-97b0-8b0c8703aa82,62.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
24675f53-9584-463a-bde2-c263b13f63a4,cc5e1795-0189-415a-a0e8-dd8bc11a2b34,8fa97d24-02ff-11ea-a389-0242ac130002,23,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
a0a5f01b-805d-457f-92e0-62c3af15bc97,b24238c4-3fde-400a-b5a2-0476bac6a30e,8fe3c368-1cbc-11ea-b74e-0242ac130002,23,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
244cbc4f-10af-4050-9313-150f4c09c95f,1dc70a7d-6e05-4c66-8cab-b2df1aead7b5,8ffce5d6-df78-11e9-81a8-0242ac140006,35,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ea96dd26-7289-4a11-8117-563eef5ba71f,25a9670d-c57e-42e0-83e8-909a07690069,900a45b8-7fde-496b-b6c8-2bb60128983a,50.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
5fecff32-af86-4fa3-bac9-a19de01a34d7,440ab1ac-cd91-4a35-b2b0-d10a122f814d,906628ca-19ff-4a2b-bc04-db34fdeec3f8,36.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
aa43b85a-8a56-41bb-bc65-d902159f1abd,1face600-7596-4561-9d5e-78cde61ddb53,90a5b5ca-e613-11e9-b125-0242ac130002,30,,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
b9413d21-90cf-4a40-a702-f61b5abe265d,a1eea152-0a2f-453f-aabc-7cbe3709d3d4,90aa98a2-539a-11ea-b4c2-0242ac130006,35.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
c6de520f-d2a4-4ec5-a376-eb08b08b5851,66a0c1e1-1929-45af-bff2-d183c33a8fc5,90dafade-e8d7-11e9-b125-0242ac130002,23,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4d624f56-415b-4974-96c2-7eff198c4282,aa4ae692-8b5f-4401-a05c-52486681855f,922539d2-e746-11e9-8bc4-0242ac130002,23.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
0696bb2f-7a37-4953-8335-e73dce7c0133,fe52264a-c359-40d6-aa1f-5bc9f0d6c833,92ec797a-e91c-11e9-b125-0242ac130002,63,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
a0ff66e6-37f9-4e6c-b1cf-b6b35ffa9a40,475d3c73-131e-4b96-ba01-30488b780b42,930f4862-eb68-11e9-8bc4-0242ac130002,50,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
e4874a33-e649-4aac-9259-79d755250502,cfed8726-6ebf-401e-9241-59f7e569e2ce,938935b2-b933-41bd-8fcb-d65d713daaf7,62.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
6221cc2c-7804-4d11-b9e4-c00f74695e81,8c10a3f2-1e38-4b77-9753-50725cac38da,939ac030-e812-11e9-b125-0242ac130002,40,"mā apā (regular fired brick),desi apā (modern brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4be52ca8-51ca-40f0-9271-417984d96b75,3f248a49-1838-4230-96b1-c21a189cbd00,93b01588-d2f1-11e9-8411-0242ac140006,65,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
c28ab4d6-3f93-4dbd-94ff-353f86e81c52,f9a9fe9b-294e-4a1d-8da4-5fda3d689477,94153c04-e432-11e9-b125-0242ac130002,,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
acc9a8c0-dbfb-47c9-a518-e331a17dbecf,28f0a018-9e46-4e34-b948-4d62f49cb0ad,949507c0-48a2-41d0-a136-eced941d72c3,68.0,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
09087af3-5833-4451-8014-286e2bf3c0f6,f188ff8c-59bc-41da-9399-d95f2fa8362f,94adf614-f3d8-11e9-a3c8-0242ac130002,52,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
9578725a-be6a-42b2-aa50-dbb27e4e7954,07d70daa-6737-42d6-b799-8833a05cdfa9,95211cfa-694d-4f3b-8f94-fe9191041187,28.0,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
2937aaa5-86bb-40f9-88a9-8e7f59f74fd0,1db46215-4fb1-4907-976b-4176337eced1,95846732-e5e4-11e9-b125-0242ac130002,60,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
d1588df4-72ea-4eed-bbc4-195062aedf8f,ae7461a4-ab3a-41fe-8576-7aa339aa910f,958fbc2c-e837-11e9-8bc4-0242ac130002,45.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
c413eb61-b661-44aa-aad6-5047048dbf46,a0df4de1-34d7-4b31-990d-9d216e9c370d,95b952e2-e8c5-11e9-8bc4-0242ac130002,100,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f9673949-c103-48f3-be67-bcfb27c1ac2d,c567e405-1b31-414d-bb04-a74fe3f910da,95de5b2e-4292-11ea-b44d-0242ac130006,138.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
041fdbdf-5bd3-48e0-9af8-5ee7a1a00ee9,cf335fbb-2c65-41ab-97c3-548dd1fba4ff,96d763ae-020a-11ea-a389-0242ac130002,48,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ee03f5de-2d52-41bb-8632-7a57947280ed,f6105b04-a1cc-4a33-aa88-b13fcdf10713,97945f3f-64f5-4560-b611-1bc997a00710,60.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f39a3e17-fbe9-461f-98e1-1ecb51f66637,6f6b5c7d-5743-4460-8dfc-361fa96dbefc,97c8d066-f0e6-11e9-a3c8-0242ac130002,56,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
95dda47f-5a7f-4819-b9be-d38c68cac64a,45c50613-c284-4440-a5cd-2741b1ecb4e4,97f7c7ff-da96-44f3-9841-9e708675d5b4,75.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
9c0da38f-4521-440e-a6f5-fb9b880a2546,11e290a7-4f26-49a2-88b7-160721ed9c14,984b11da-5419-43a3-ad9c-7561a204970f,55.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
c1f2bb2a-3b92-4392-8136-44ed6de299ae,d3358533-fd9b-4566-9194-6a9ba0f26809,9884d7b8-e92d-11e9-8bc4-0242ac130002,37,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f0d12b94-df8d-4be5-8fd2-87e6fc03622d,15c6a57e-0450-415f-85be-6a85bd7356f4,989f4dde-8eee-11ea-8e56-0242ac130005,45,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
5e882be0-6c3e-44b5-adff-9bf95fac03cb,96381655-8482-4e98-9735-2459ef38d499,98b92c2f-f4d6-439b-8f42-b34bab291ad4,60.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
11ed8a65-b57b-4189-87ec-f8036138ec32,b2bfd73c-6412-4866-ba87-e124ec405487,98c7b75a-e729-11e9-8bc4-0242ac130002,45,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
e7367130-e6ee-42bd-8d95-46970dbbf0a3,d8de215d-856a-432b-a96d-365c73a5cf61,990ceb20-1c32-11ea-b9b1-0242ac130002,51,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
bbc4048e-e171-4ec3-a4b3-54513192cb4c,97fd3750-9422-4b3b-ac8f-6b1071c6d298,99462054-e675-11e9-8bc4-0242ac130002,45.0,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
0d758c9f-c453-44ef-9aa3-0633d26b33b2,f8ea4f40-d6ec-44df-9c58-673730e9b21a,99847ffe-f320-11e9-8649-0242ac130002,45,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
4eb8224c-896d-4445-b0ec-e612fa2fa157,fb2c3f29-976b-468c-a120-021f1927d1e4,99a444d4-6d05-42b3-8d29-d17839072d01,40.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
a2de90e1-ea44-433c-b24c-429b628fdb0e,770036e7-ed44-4613-8de8-635a5fbd69e1,9c4ca4e2-c676-4da1-9a0c-f1abf393123e,25.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
f8f7fefd-4e44-45ce-a7ff-bc3f9270390a,adddfb72-8264-4c59-b45d-26c79719e051,9d4436ef-a0b8-44e1-9090-2ebc3e2a8bf0,30,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
15bdaf9e-509d-4ea1-a3ae-05afd7f85107,a4baab5d-b463-4a49-9eec-08474a258f99,9d5039d0-e979-11e9-8bc4-0242ac130002,60,,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
90374460-751d-4b99-b5ab-d0740c0a4354,0a8bcfa7-353e-4b2a-8014-cd8336e8c53f,9d50c831-722c-47b1-841d-464f04149299,25.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
3b819034-19a1-45f4-a7fc-b4e21e9403df,a09ea03a-8e8f-47f8-b510-f9ef8c7fd0cb,9df40600-ef45-4e96-a503-e51e961d4182,0.0,,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ed5b5413-ce57-4eac-8c94-5bd8c8926232,e90abc5c-11c3-4a2e-a7e6-674fa0dd123b,9e929afa-0e37-4e57-9228-d7d244a486bc,45.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
21f01150-a600-4a13-bfed-08a15a307042,155ca0d5-6314-4bf4-b927-ad3882b36f2f,9f08a9e4-f561-11e9-a3c8-0242ac130002,60,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
39fc6a21-3480-4ffa-92dd-9973e9ec53ca,2f46382d-43e3-4bab-8cc9-d6e25d3e4f1c,9f7d86ba-e6c5-11e9-b125-0242ac130002,35,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
e4e93a25-f7ef-4604-9783-1beea7e5adb2,eb6ed7c1-66ec-4105-b174-5431bee9221a,9fce2e86-16a8-11ea-b9b1-0242ac130002,,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
d9776b3c-3eb6-401f-ab66-e732aa9ad3a8,2a444fa9-4668-451a-ab57-7db408e5343f,9ff7fad8-e68b-11e9-8bc4-0242ac130002,56,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
b2ffa88a-054e-40b8-b00d-bda45bd0bc1e,d30509d5-05a4-483c-a0e7-d145ca69d4f4,a0067903-e67a-4795-97b3-1e943372ca47,25.0,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
89d3fc6c-c49c-4b50-9ff2-71f6be4e2a98,95046f06-e9c2-4e84-9212-21c24fd48a82,a03c60ca-ebe9-11e9-b125-0242ac130002,,"mā apā (regular fired brick),stone",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
e86a7af4-d134-4e8a-8f58-ff1787ec42c0,f2a4b9b4-d9be-43a8-baeb-96f1c9b3eb7c,a0771bce-eb36-11e9-8bc4-0242ac130002,78,"dāci apā (conical veneer brick),mā apā (regular fired brick),laḥ apā (water-struck/molded brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
1fcd7b23-7fb2-49b4-a3ec-030317815c7f,2739e102-a9ca-4b4b-a4fd-7f1de28c134a,a07b81ab-63f4-42de-bc49-adcfcbf04639,0.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
b46cdd63-f09d-4774-97a6-d6a7e8dc6c88,6e04fe9f-1608-466d-81a3-5ebc96a83ba5,a0a959a5-3d62-4bf3-bca7-baf976e2cc2f,23.0,"dāci apā (conical veneer brick),desi apā (modern brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
bff54b0f-c9eb-41bb-ab7d-d5d2033cedeb,78a79807-8fc3-4fad-b9ba-7fe571e824a6,a12441fe-e7f9-11e9-b125-0242ac130002,45,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
b66e7a2c-9e4c-42d8-8176-1e8c1dd78173,d11d21bf-a0ab-4dd0-98f8-91086fa4bc6a,a1557804-f13d-4f7e-ada1-29305e9296f9,35.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ba12e942-5e85-4393-884c-52d0df9b9495,c743b6ed-e28b-48de-8b04-618197eea4fe,a16942b4-e65e-11e9-8bc4-0242ac130002,56,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
757f4f2f-ec86-4df9-93b2-e64e55ca4f21,42c64385-c7b8-4ff8-bed3-a7e6cdfa0281,a1c1839d-cf8f-4018-b603-379f40d87ee8,,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
cc35c080-cf49-4371-8c45-532d6eecb299,1634fd47-59d7-4549-99a0-9bc0c25cdcc2,a1c7421f-fcb4-4730-939f-f15fc0875903,100.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
63e9e391-fcff-4658-be19-9b8e91c57e63,feed6090-2628-499f-ad5c-780db2dd62a4,a2b60b1a-1760-11ea-b9b1-0242ac130002,23,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
695d0b0d-1012-432c-8f0b-fdf2211aaeab,6ae4776f-6872-4d6c-8e6e-7d401b5dd384,a3bae3af-9264-4671-9d80-011fa72505d9,43.0,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
6350deb4-107f-43ad-8c3b-f67a10f54e88,c4299386-f3b3-4850-9fba-c90902afa197,a423a365-f6bf-4745-9a4a-f8747e978f73,,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
983fb329-188c-4837-81ac-3bd9be5384c8,7f0f6145-01b1-48a2-8c2f-05a47313bd7a,a45fa664-3093-49ce-994b-1ab74ee2ba95,78.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
a5755353-d6b9-4a04-bec0-f3e0545c093f,beccd47f-5cec-466e-9b8b-e2916c9895e4,a4df4e50-f6f0-11e9-a3c8-0242ac130002,45,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
634b5e56-41b9-4ce1-80af-632b277319da,5b973418-059a-4c11-9769-99600731e19c,a51a820a-e916-11e9-b125-0242ac130002,44,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
5c67cd2f-1fb3-4f11-934b-4d26b0b79a5b,26b96743-d2af-450f-899e-ffe05ab41dab,a5df6af2-eb05-11e9-b125-0242ac130002,50,"desi apā (modern brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
ab520870-c854-4dab-b184-93da72489860,5d7d9123-9d41-4dd9-9cc0-5e09b38e2233,a6a95118-e723-11e9-8bc4-0242ac130002,50,laḥ apā (water-struck/molded brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
a1392c3e-b2d2-40d4-a021-a34adef797f1,cd36c9f3-364c-4309-aa9c-58d686ba7cf9,a79cdd22-e806-11e9-b125-0242ac130002,50,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
a106cb37-6177-4390-8733-b99f4fa48aeb,ec4cb144-88a8-4e3c-92c1-677905338f12,a7d6372d-28cc-4130-b01d-060b1a6800e1,61.0,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
a85ec004-3be7-497a-9272-7f828dc7473d,7dc1f4cb-052a-4ccb-92cd-bd08b7555900,a867501c-b232-4830-aa77-ee21f742ba92,45,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
44a1c78f-646e-4c79-943a-8b9cb0701e70,18c0c60b-53b7-46e4-a406-91d851afb807,a89893f8-eb06-11e9-8bc4-0242ac130002,45,dāci apā (conical veneer brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
25ddad85-b630-4316-87c1-16f8f58ec688,011e73fc-2290-486d-b2d1-e5081fd8d8f4,a8bb767e-f54d-11e9-8649-0242ac130002,55,stone,0,,32f24cba-9eea-11e9-8cbd-0242ac120006
08772139-5e9c-44ad-a43b-8719a9b70d5c,d1d943d8-fc7a-4824-9b19-97dfebd15c3c,a910d68c-e9bd-11e9-8bc4-0242ac130002,66,desi apā (modern brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
3c6ebddd-e6d6-4339-a5fa-809dea92adca,9f3c0579-2ba0-4f57-bb1b-2590095e30d0,a91155c6-e751-11e9-8bc4-0242ac130002,40,"dāci apā (conical veneer brick),mā apā (regular fired brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
57cfb0a2-f63e-47da-b56a-27304c82b3cb,b5a24f81-648f-4624-b16d-e04458eb136f,a919257e-3389-11ea-b242-0242ac130002,50,"mā apā (regular fired brick),dāci apā (conical veneer brick)",0,,32f24cba-9eea-11e9-8cbd-0242ac120006
2ca95670-2653-4ff2-b778-ae169599b3e3,904d51eb-b97f-42b0-afe4-0c462022e7d5,aa4c7ab7-28db-4857-adc4-00c80287b220,65.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
fc073280-aa7f-4873-b944-53c3010d94d1,2dde002f-5381-40ef-811a-7b5d60af459b,abf85117-e75e-4438-82da-aa6b6e15d0f3,53.0,mā apā (regular fired brick),0,,32f24cba-9eea-11e9-8cbd-0242ac120006
