tileid,parenttile_id,resourceinstance_id,historical construction period, historical pakshya,historical enddate,historical tithi,historical date (BCE/CE) ,historical peculiarities, historicalnepalimonth,historicalgate,historicaleventyear,sortorder,provisionaledits,nodegroup_id
3cd0daee-ee64-4025-a7ba-006dd5dde104,5d83cb09-4e90-4a6a-baac-4e44df96c635,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),Bright fortnight ,,2,1558 CE,,Caitra (Caita),,NS 678,0,,ff597fea-a321-11e9-8e7b-0242ac140004
f6c0491e-a590-48c0-8297-dada5ca995c3,e23373d4-2701-46d3-a4aa-48b3e2fea323,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Early Malla Period (13th-1482),Dark fortnight,,1,1313 CE,,Phālguna (Phāguna) ,,NS 433,0,,ff597fea-a321-11e9-8e7b-0242ac140004
e7a27b35-e252-41f3-a8b8-f791616f1dc6,67d8d4f1-f707-45b4-9098-d733582ed912,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Shumsher Rana Period (1885-1951),,,,~1935,,,,"<p>VS ~1991</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
bea762a2-bea6-4fcd-8bc7-636a23d3ab2d,8f10ada0-d232-4b28-9061-7e2bdaf00076,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Democratic Period (1990-),Gate,,,2003,,Māgha,1,VS 2060,0,,ff597fea-a321-11e9-8e7b-0242ac140004
dfcb6aab-d273-4171-b6cd-46a6b2bbc1aa,3a023b5f-75b3-4ce3-b1fd-2f3fb09f98e7,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),,,,1708,,Caitra (Caita),,NS 828,0,,ff597fea-a321-11e9-8e7b-0242ac140004
71fb10ab-d190-4431-a2c2-647fd303d8b7,f487b42d-abca-4a84-b496-0c1cfa0826b9,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),Bright fortnight ,,4,1654 CE,,Vaiśākha (Vaisākha),,NS 774,0,,ff597fea-a321-11e9-8e7b-0242ac140004
2124447a-8851-416b-a565-e03dfab8a988,c1e7d5b2-c2e2-4613-bf3a-0527ebafc024,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Shumsher Rana Period (1885-1951),Dark fortnight,,4,1939 CE,,Phālguna (Phāguna) ,,NS 1059,0,,ff597fea-a321-11e9-8e7b-0242ac140004
d98b455b-ceab-40c5-872e-28a79c10a126,7b3688d7-169c-4951-b925-ad516e7cf7b8,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Shaha Period (1951-1990),,,,0000,,,,NS 105x,0,,ff597fea-a321-11e9-8e7b-0242ac140004
e67a8362-0066-497d-a78f-d9d90cbbf056,b0fb8e4d-59d0-4bbb-96f2-18b8c8ac0c6c,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Democratic Period (1990-),Bright fortnight ,,5,1996 CE,,"Māgha,Phālguna (Phāguna) ",,NS 1116,0,,ff597fea-a321-11e9-8e7b-0242ac140004
9a325c26-43ff-48b6-8f63-0e2c828b7789,ad30249a-9c09-415b-b1d1-5e71375fe66a,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),Bright fortnight ,,12,1704,,Śrāvaṇa (Sāuna),,NS 824,0,,ff597fea-a321-11e9-8e7b-0242ac140004
1ed697b3-18f6-424b-bba9-e144d5dca8a3,22164d35-6d98-41a2-a266-51a7fa3b705c,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Democratic Period (1990-),Gate,,,1994,,Māgha,1,"<p>VS 2050</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
45e80c32-4cf6-4bfa-8376-348cfaee274f,3c0c886a-e536-4953-a4c7-3ead0c82d4b3,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Shaha Period (1951-1990),Gate,,,1972,,Caitra (Caita),22,VS 2029,0,,ff597fea-a321-11e9-8e7b-0242ac140004
f1778b7a-911b-4037-8d27-c4494f62f64a,675dd761-4d5e-48c7-8564-f0295d7cbba8,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),,,,1621,,,,NS 741,0,,ff597fea-a321-11e9-8e7b-0242ac140004
a93c1418-6012-4965-a6d3-2e2c2fdbd456,52bec5fc-5192-448b-adc0-da9cbae775a6,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Early Malla Period (13th-1482),,,,1382 CE,,,,NS 502,0,,ff597fea-a321-11e9-8e7b-0242ac140004
e86a1012-4ceb-4a56-abd4-c01ddf9d5cd8,6037abde-4173-423e-8c06-fda7c5c1ea99,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Democratic Period (1990-),Gate,,,1994,,Māgha,1,"<p>VS 2050</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
6a05e9be-da69-469b-adc9-5639896583c5,f7cca9fb-37c7-4abe-8da8-8e51f7daa24a,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Shumsher Rana Period (1885-1951),,,,1948 CE,,,,NS 1048,0,,ff597fea-a321-11e9-8e7b-0242ac140004
b88bedc5-d266-4f74-9a07-c2ad0c8837d8,5fc0bb4e-6363-4f99-95e8-8674112bc874,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),,,,1731,,,,NS 851,0,,ff597fea-a321-11e9-8e7b-0242ac140004
fe339852-685d-486f-a318-255726a1cdf9,f40218d6-190d-4581-b47a-e1ec5f4fe1ce,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),,,,1566 CE,,,,NS 686,0,,ff597fea-a321-11e9-8e7b-0242ac140004
5829c6ee-17a5-4487-a979-f81a7669e931,a0236627-7144-4185-afd5-eeb4c997e9bb,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),Bright fortnight ,,3,1746 CE,,Vaiśākha (Vaisākha),,NS 866,0,,ff597fea-a321-11e9-8e7b-0242ac140004
15d93692-b614-4538-a082-554286547db0,a5418240-7fe1-44b7-98d3-9346b1c27498,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),Unknown ,,,1726 CE,,,,NS 846,0,,ff597fea-a321-11e9-8e7b-0242ac140004
f820eb84-5003-4bad-ab04-29c4841bedc7,4a37ecd1-1bb5-4b79-8a61-ac638faa2f15,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Shaha Period (1951-1990),,,,1966 CE,,,,VS 1909,0,,ff597fea-a321-11e9-8e7b-0242ac140004
fc01a143-1113-41d8-951e-9a439b3531e3,96ef73f2-1da7-4c17-93a9-9cf2e19e2025,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Shumsher Rana Period (1885-1951),Gate,,,1934-01-15,,Māgha,2,VS 1990,0,,ff597fea-a321-11e9-8e7b-0242ac140004
d9e39498-a14c-4993-b1be-f831ed0bd6ee,9a799230-98aa-45fb-8990-9c385c0913c6,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),,,,1546 CE,,,,NS 666,0,,ff597fea-a321-11e9-8e7b-0242ac140004
8bd3ecc8-8b29-4f3c-9a3e-c34cfc4f273b,167bb3c0-5ffd-4dd3-9107-5eee7a0e6d7f,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Early Rana Period (1846-1885),,,,1883 CE,,,,VS 1940,0,,ff597fea-a321-11e9-8e7b-0242ac140004
ac7ee5fc-e13e-4c87-92d9-70c200805fbb,ae284b82-866e-4f6f-819a-14dc55463bb6,6a2ca05c-3aaa-11ea-b44d-0242ac130006,Late Malla period (1482-1768/69),,,,1725,,Phālguna (Phāguna) ,,NS 1725,0,,ff597fea-a321-11e9-8e7b-0242ac140004
63ab5cc7-dba8-4102-b54a-57eceeebb253,b297a81e-7232-435b-a945-241c292cc76e,6a82831d-1e4f-4570-9030-319e6b8a1480,,,,,0000,,,,"<p>date not mentioned</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
36f6bf47-8588-451b-9ec3-3b4fd4d961bf,499c79fc-875b-4cad-a5f9-54010214a419,6a82831d-1e4f-4570-9030-319e6b8a1480,Late Shaha Period (1951-1990),,,,1963,,,,"<p>A marble inscription from VS 2020.</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
57bf5d81-2f40-4918-99d5-02a2fcdc02ac,78ca97d6-ca6d-4e2b-b46b-617f1318b528,6b267ae4-4c53-4516-a1d0-5fc7366596c4,Late Malla period (1482-1768/69),,,,1665,,,,"<p>NS 785</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
7ffe3b76-fa16-4173-8999-65cf3e226a50,a4dab85c-5b17-4fab-811f-e16e66842760,6c19dd43-3e02-4f62-8636-0b3e5971ef4d,Shumsher Rana Period (1885-1951),Bright fortnight ,,8,1900,,Bhādra (Bhadau),,"<p>NS 1020</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
70a156eb-3750-4b01-89d8-13b496d1381d,8769c796-6307-4d1f-816b-be1cc826c0c7,6c19dd43-3e02-4f62-8636-0b3e5971ef4d,Shumsher Rana Period (1885-1951),Dark fortnight,,13,1899,,Kārttika (Kārtika),,"<p>NS 1020</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
9f7d27d9-091e-4899-9da8-d0ebc556b9a9,b4c8571b-330e-4009-b73e-2de3e4b6bc8d,6c19dd43-3e02-4f62-8636-0b3e5971ef4d,Democratic Period (1990-),Bright fortnight ,,Full Moon,2010,,Pauṣa (Pusa),,"<p>NS 1131</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
55a44079-5dae-4af3-93f0-e94e4ac6c35f,6f275d86-2b1e-4331-b1cd-7c04c5a03867,6c19dd43-3e02-4f62-8636-0b3e5971ef4d,Democratic Period (1990-),,,,2014,,Bhādra (Bhadau),,"<p>VS 2071</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
6270da85-80bc-429c-92d1-7c3ac58db1be,e72be593-cf64-4a61-94cb-963f2ca130c2,6c19dd43-3e02-4f62-8636-0b3e5971ef4d,Late Malla period (1482-1768/69),Dark fortnight,,New Moon,1626,,Māgha,,"<p>NS 746</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
de22b815-c1a2-4918-933c-5939aab85005,e20bdf71-d631-4689-855d-74e69f7b5a46,6cdaf736-d3f8-4b5f-9b6d-384f21c8d902,Early Shaha Period (17th century-1846),Dark fortnight,,2,1836 CE,,Kārttika (Kārtika),,"<p>NS 956</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
860a33ef-393b-4608-b44c-9416c3f38eac,181b08da-3515-4b54-8de0-90822cb57a2c,6cdaf736-d3f8-4b5f-9b6d-384f21c8d902,Democratic Period (1990-),,,,2002 CE,,,,"<p>VS 2059</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
dbbfb0f8-41a8-4c46-b20a-a3c9bc1722f7,35ba1e15-b652-440d-9bca-4ac92b619cd9,6cdaf736-d3f8-4b5f-9b6d-384f21c8d902,Late Shaha Period (1951-1990),,,,~1987,,,,"<p>~VS 2044</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
a11b2b06-1b94-44ad-83ee-b08461736bd2,1cb6b252-326a-42bb-8b08-b46f9737bed0,6cdaf736-d3f8-4b5f-9b6d-384f21c8d902,Early Shaha Period (17th century-1846),Dark fortnight,,4,1836 CE,,Āṣāḍha (Asāra),,"<p>NS 956</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
5e007e96-f8a3-4289-ac8c-b9739d4bab22,7fb7e890-6c11-4f80-ba9e-40c5e7176162,6cef8522-e33c-11e9-b125-0242ac130002,,Bright fortnight ,,Full Moon,1660,,Māgha,,NS 780,0,,ff597fea-a321-11e9-8e7b-0242ac140004
1b5388bb-c36d-483b-9fbf-7231e1962439,a6fa22e0-b990-4e90-ae9d-c715710661d4,6cef8522-e33c-11e9-b125-0242ac130002,Late Shaha Period (1951-1990),,,,~1987,,,,VS 2044,0,,ff597fea-a321-11e9-8e7b-0242ac140004
94329d18-8fc9-495a-a52d-f9e52ab643da,5b62c5a9-8978-43ce-a781-2df519eb9f1b,6cef8522-e33c-11e9-b125-0242ac130002,Democratic Period (1990-),,,,2018,,,,VS 2075,0,,ff597fea-a321-11e9-8e7b-0242ac140004
b8cc5353-c18d-454a-943e-265041c1a9e6,0539b5a2-58b1-4b09-bd4c-12b23007f38f,6d478768-e8f5-11e9-b125-0242ac130002,Democratic Period (1990-),,,,0000,,,,,0,,ff597fea-a321-11e9-8e7b-0242ac140004
7a69c047-5f01-48d8-8d01-1975153b5f54,de705533-a932-4b25-bcf0-5e2c259c4405,6d478768-e8f5-11e9-b125-0242ac130002,Early Shaha Period (17th century-1846),Bright fortnight ,,Full Moon,1803,,Śrāvaṇa (Sāuna),,NS 923,0,,ff597fea-a321-11e9-8e7b-0242ac140004
d8304ade-85fe-4fa1-9fc0-c9d5fa29fd4e,b66c5218-5d46-451c-af78-190c862967d5,6da9c621-521e-41d0-97b4-a3a8c2a9c960,Democratic Period (1990-),Gate,,,2015,,Vaiśākha (Vaisākha),12,"<p>VS 2072</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
f4bad3d3-7291-4ae9-8c2f-4384d25e0c4b,d633c84b-e0dd-405e-a173-498da6db6586,6da9c621-521e-41d0-97b4-a3a8c2a9c960,Democratic Period (1990-),Gate,,,2019,,Jyeṣṭha (Jeṭha),7,"<p>VS 2076</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
a816cb8a-c3ce-4f6e-a10f-34294c9fab90,9717e9eb-e065-41b6-8e9a-93a0b84459e5,6e03bbf6-0522-11ea-8f3c-0242ac130002,Democratic Period (1990-),Dark fortnight,,2,2010,,Pauṣa (Pusa),8,"NS 1131, VS 2067",0,,ff597fea-a321-11e9-8e7b-0242ac140004
5f330c70-3eb4-4a15-842c-42fa95c5e83a,a376b019-12bf-4563-9ffa-01089b97dabb,6e03bbf6-0522-11ea-8f3c-0242ac130002,Democratic Period (1990-),Bright fortnight ,,11,2011,,Caitra (Caita),1,"NS 1131, VS 2068",0,,ff597fea-a321-11e9-8e7b-0242ac140004
d894ab86-5f68-4cc8-9c1c-494a13ea8f11,a88ed63d-fc28-487a-b638-c54fc203fbd2,6fac8c1c-e768-11e9-8bc4-0242ac130002,Democratic Period (1990-),Gate,,,1997,,Āśvina (Asoja),5,NS 1116,0,,ff597fea-a321-11e9-8e7b-0242ac140004
7710d40c-5b2d-4777-9118-dcbf59b71827,45c6bb0a-7b0d-4c5f-8cc9-863451c340a1,6fac8c1c-e768-11e9-8bc4-0242ac130002,Democratic Period (1990-),"Gate,Dark fortnight",,,1997,,,11,VS 2053,0,,ff597fea-a321-11e9-8e7b-0242ac140004
a9a74343-3418-445c-a174-2b13f70d62a6,42fa22cc-04ac-485d-99c4-05c703680a5b,6fac8c1c-e768-11e9-8bc4-0242ac130002,Democratic Period (1990-),Gate,,,2005,,Āṣāḍha (Asāra),22,VS 2061,0,,ff597fea-a321-11e9-8e7b-0242ac140004
840499ce-2eac-405f-8f06-ab154a2aaee9,ce98fb7e-0df7-4608-9df6-5787b796ddff,6fac8c1c-e768-11e9-8bc4-0242ac130002,Shumsher Rana Period (1885-1951),Bright fortnight ,,4,1901,,Mārgaśīrṣa (Maṅsira),,VS 1958,0,,ff597fea-a321-11e9-8e7b-0242ac140004
d7d6ff7c-fdf4-47ee-a7d9-b9c6561bd997,779b0e8d-af04-4959-859c-c1b7e75dc016,6fac8c1c-e768-11e9-8bc4-0242ac130002,Democratic Period (1990-),Bright fortnight ,,5,2007,,Āśvina (Asoja),,"<p>NS 1127</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
96a9810c-2194-4177-81f7-47c7d581ae65,c29e8ebb-6ece-48b9-94fd-4c26289ed357,6fac8c1c-e768-11e9-8bc4-0242ac130002,Shumsher Rana Period (1885-1951),Bright fortnight ,,10,1914,,Āśvina (Asoja),,NS 1034,0,,ff597fea-a321-11e9-8e7b-0242ac140004
26a426ad-4f17-44ce-bb39-a6e68ac976f3,08484210-35e4-49d9-8cd4-51a140168261,711b19a4-ec10-11e9-b125-0242ac130002,Late Malla period (1482-1768/69),Dark fortnight,,8,1709,,Jyeṣṭha (Jeṭha),,NS 829,0,,ff597fea-a321-11e9-8e7b-0242ac140004
775bd229-98e9-465c-ba3f-678b8121d43e,eb35b402-18a6-4cc1-8404-9d3efc238359,711b19a4-ec10-11e9-b125-0242ac130002,Late Malla period (1482-1768/69),Dark fortnight,,New Moon,1719,,,,NS 839,0,,ff597fea-a321-11e9-8e7b-0242ac140004
eaa2dc68-ace6-41c1-a847-cd6dcd3ddec1,a308cfdc-d386-4d5b-bca5-936fb9b5bbd7,711b19a4-ec10-11e9-b125-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,12,1731,,Māgha,,NS 851,0,,ff597fea-a321-11e9-8e7b-0242ac140004
f2edd396-b0f1-4a6b-af0f-cf70a84a435f,46ddd645-36c1-47f5-bae8-aed89bd6903d,711b19a4-ec10-11e9-b125-0242ac130002,Early Rana Period (1846-1885),Bright fortnight ,,6,1818,,Bhādra (Bhadau),,NS 1004,0,,ff597fea-a321-11e9-8e7b-0242ac140004
3cad133e-8314-4edf-932d-24a216f5e8ec,dcdd132d-ec26-4c24-900f-bf68bb12f5e4,711b19a4-ec10-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),Dark fortnight,,3,1897,,Mārgaśīrṣa (Maṅsira),,NS 1017,0,,ff597fea-a321-11e9-8e7b-0242ac140004
0a18edb7-9eba-442d-a79f-c752db00cd62,04d25fab-e1d8-4a91-9c0f-43bd12fc8422,711b19a4-ec10-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),Dark fortnight,,5,1902,,Kārttika (Kārtika),,NS 1022,0,,ff597fea-a321-11e9-8e7b-0242ac140004
27476a72-df25-41d2-8891-319376eb88ba,abd87793-b45d-4a64-9ff0-f82357fb5d54,711b19a4-ec10-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),Bright fortnight ,,"11,12",1944,,Vaiśākha (Vaisākha),,NS 1064,0,,ff597fea-a321-11e9-8e7b-0242ac140004
537fa70b-11fc-4e6f-99f4-25736a351b53,cbeb2457-13a4-42d6-bcd4-9bcd670d96fd,711b19a4-ec10-11e9-b125-0242ac130002,Late Shaha Period (1951-1990),Bright fortnight ,,,1982,,Āṣāḍha (Asāra),10,NS 2039,0,,ff597fea-a321-11e9-8e7b-0242ac140004
792237c2-3088-4770-b4b8-34738b091f8e,10f729e0-ad39-4ec3-9be3-d5a1e994164d,711b19a4-ec10-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),Bright fortnight ,,"8,9",1946,,Phālguna (Phāguna) ,,NS 1066,0,,ff597fea-a321-11e9-8e7b-0242ac140004
690bcb0e-1b8c-480e-ab67-b34f1cfb1d1a,20513af6-4926-4801-9c38-8a192c280371,711b19a4-ec10-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),Bright fortnight ,,3,1938,,Jyeṣṭha (Jeṭha),,NS 1058,0,,ff597fea-a321-11e9-8e7b-0242ac140004
42eba9b3-b568-4d79-856e-15aa269b5d86,8b84082e-c660-416f-9693-97cf8d4da788,711b19a4-ec10-11e9-b125-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,2,1671,,Vaiśākha (Vaisākha),,NS 791 ,0,,ff597fea-a321-11e9-8e7b-0242ac140004
04cc30d0-997b-42b8-88e5-c3c11561520a,a4425302-6e45-44b7-9f4f-18bc59388bcc,711b19a4-ec10-11e9-b125-0242ac130002,Early Malla Period (13th-1482),Dark fortnight,,8,1430,,Mārgaśīrṣa (Maṅsira),,NS 550,0,,ff597fea-a321-11e9-8e7b-0242ac140004
06eea85b-652c-42ea-8fad-43047c0277f7,0eaa9c0b-3019-4ff6-b44d-e1fe336a60c2,711b19a4-ec10-11e9-b125-0242ac130002,Late Malla period (1482-1768/69),,,13,1690,,Māgha,,NS 810,0,,ff597fea-a321-11e9-8e7b-0242ac140004
2c278a53-f5f2-43cc-80c8-21646b3e5002,d6dbb148-4d87-4a81-825f-dfd3880e1a5c,711b19a4-ec10-11e9-b125-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,Full Moon,1621,,Śrāvaṇa (Sāuna),,NS 741,0,,ff597fea-a321-11e9-8e7b-0242ac140004
934b0cf2-9be5-4a15-a968-6008b22ee7af,557c75e4-b596-43de-a685-10a35134d68e,711b19a4-ec10-11e9-b125-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,"14,Full Moon", 1731,,Mārgaśīrṣa (Maṅsira),,"<p>NS 852</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
1c55f9e6-524b-4c04-b521-b8f417498cd0,cad97c50-b1a6-43a1-a7d9-6045a451cdcf,711b19a4-ec10-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),Bright fortnight ,,4,1896,,Māgha,,NS 1016,0,,ff597fea-a321-11e9-8e7b-0242ac140004
f51982b1-8ae5-4422-a293-ea9acbcffabe,98b5d951-9f42-4c04-b140-daeafd08a128,711b19a4-ec10-11e9-b125-0242ac130002,Early Shaha Period (17th century-1846),Bright fortnight ,,3,1838,,Vaiśākha (Vaisākha),,NS 958,0,,ff597fea-a321-11e9-8e7b-0242ac140004
52307132-b10a-4b12-afdc-46880516c277,3cd44e3d-ef89-4456-8d01-1de7b2ca1747,711b19a4-ec10-11e9-b125-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,3,1754,,Vaiśākha (Vaisākha),,NS 874,0,,ff597fea-a321-11e9-8e7b-0242ac140004
c81700f3-c512-43de-a65c-36e699e0a450,e2b16e34-cadc-4e7b-a3a6-e7856c8a9384,711b19a4-ec10-11e9-b125-0242ac130002,Early Rana Period (1846-1885),Bright fortnight ,,Full Moon,1874,,Pauṣa (Pusa),,NS 994,0,,ff597fea-a321-11e9-8e7b-0242ac140004
6e42d648-e6b1-4ff4-a6e5-c7fd382f7283,2a390f44-858c-4288-a434-fc20b73655c3,711b19a4-ec10-11e9-b125-0242ac130002,Late Malla period (1482-1768/69),Bright fortnight ,,Full Moon,1636,,Āśvina (Asoja),,NS 756,0,,ff597fea-a321-11e9-8e7b-0242ac140004
d07e1f93-f12e-43ff-b287-5b8ae89a4d0e,12751b15-c170-44bc-8ddc-b4aa734ac808,711b19a4-ec10-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),,,,1934,,,,VS 1990,0,,ff597fea-a321-11e9-8e7b-0242ac140004
12df54c6-0747-42ea-98e1-ab658057067c,dfb11368-e63e-4d46-a78e-cde9a176b177,711b19a4-ec10-11e9-b125-0242ac130002,Late Shaha Period (1951-1990),Dark fortnight,,10,1954,,Kārttika (Kārtika),,NS 1074,0,,ff597fea-a321-11e9-8e7b-0242ac140004
4d3ddb41-dde8-4d42-81af-8eb70f4f46e6,f9a3cfee-1fc0-488d-872d-558a8b77f314,711b19a4-ec10-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),Bright fortnight ,7th day of the dark of the Vaiśākha,12,1939,,Phālguna (Phāguna) ,,NS 1059,0,,ff597fea-a321-11e9-8e7b-0242ac140004
2883a7ba-06ea-44c6-b521-1d2c5fea0b01,6f07c814-b50a-4002-99b6-1f2986b520be,711b19a4-ec10-11e9-b125-0242ac130002,Shumsher Rana Period (1885-1951),Gate,,3,1904,,Mārgaśīrṣa (Maṅsira),,NS 1024 ,0,,ff597fea-a321-11e9-8e7b-0242ac140004
c933a3c3-e94c-4fd2-9f79-b751ed5d516a,b30c9950-6b3b-43eb-a202-1f9547cd849a,7171bc5b-58ee-4d5d-9808-c118c20022de,Democratic Period (1990-),Gate,,,2001 CE,,Śrāvaṇa (Sāuna),28,"<p>VS 2058</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
545f09b6-8fc0-4532-a3cc-bc59b97d403b,52bd6ef5-4ffc-4c29-b2a2-ac51d3dca733,7171bc5b-58ee-4d5d-9808-c118c20022de,Late Malla period (1482-1768/69),,,,1639-1674 CE,,,,,0,,ff597fea-a321-11e9-8e7b-0242ac140004
3612adda-8f53-4a51-ba63-1a6cd1cc3b0e,aefcda24-1909-4b4c-9ae5-ec454800fce3,7171bc5b-58ee-4d5d-9808-c118c20022de,Democratic Period (1990-),Gate,,,2000 CE,,Śrāvaṇa (Sāuna),28,"<p>VS 2057</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
b3723322-a507-4f0a-b940-90822e363452,51f5437b-a1ee-426f-8fe9-8fc06bfb545e,7171bc5b-58ee-4d5d-9808-c118c20022de,Democratic Period (1990-),Gate,,,2000 CE,,Vaiśākha (Vaisākha),24,"<p>VS 2057</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
f382187b-40e3-49f0-a70c-a9ad97d2e38c,3d06afaf-896e-4db1-baa6-c32dd69d6dc7,7195ddad-7b38-423b-b1a2-479a4ad0292c,Late Malla period (1482-1768/69),Bright fortnight ,,8,1684 CE,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/84R233N4/q/kirtipur"" target=""_blank""><strong>Ś. Śreṣṭha</strong></a>&nbsp; (VS 2057, 124) has mistakenly&nbsp;read the date as NS 807</p>
",Śrāvaṇa (Sāuna),,"<p>NS 804</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
aa103e81-4238-4415-a605-0ce605020065,bb9fc2ae-af35-42d4-ab7e-3e578a31cfe7,7195ddad-7b38-423b-b1a2-479a4ad0292c,,,,,2019 CE,,,,"<p>VS 2077</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
99718618-281f-4c2b-8c74-ba69623e4fe7,65359fbc-9cd8-4acb-a7e5-a13d89c89a71,7195ddad-7b38-423b-b1a2-479a4ad0292c,Late Shaha Period (1951-1990),,,,1980-1985? CE,,,,"<p>VS 2037-2042?</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
63d38c85-d5fd-4609-8d4f-ddcfe002f48d,18c02feb-517c-463d-b817-3f9e2125f8b1,7286700f-4313-42ba-be54-d79933e086a4,Licchavi (3rd-6th century),Bright fortnight ,,13,570,,Vaiśākha (Vaisākha),,"<p>ŚS 492</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
a8ceaa2f-abff-470a-a80d-77d2138f241d,a3581219-5495-4dda-b9b6-7eb28db48800,7286700f-4313-42ba-be54-d79933e086a4,Late Shaha Period (1951-1990),,,,1959,,Caitra (Caita),,"<p>VS 2015</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
be42a785-2f0a-408b-b9d5-051cc694d58e,d805e1ac-e904-4f64-aa3c-121a3b237f4c,731bd8c6-5877-4951-bf17-efc7b7c68933,Late Malla period (1482-1768/69),Dark fortnight,,5,1677 CE,,Pauṣa (Pusa),,"<p>NS 798</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
5ee287e8-86dd-4e6f-8c2a-1b500b8b45d4,327516a7-70ec-45c9-9996-afae8d95682e,731bd8c6-5877-4951-bf17-efc7b7c68933,Late Malla period (1482-1768/69),Bright fortnight ,,Full Moon,1698 CE,,Kārttika (Kārtika),,"<p>NS 819</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
fc0154f8-2356-4663-bc22-68ed67743c66,a4bf2da9-b852-42d1-8825-3b2c45d27cc7,731bd8c6-5877-4951-bf17-efc7b7c68933,Late Malla period (1482-1768/69),Bright fortnight ,,Full Moon,1630 CE,"<p>In the present-day, this inscription is not at the location mentioned by Dhanavajra.</p>
",Āśvina (Asoja),,"<p>NS 750</p>
",0,,ff597fea-a321-11e9-8e7b-0242ac140004
